State,SourceX,SourceY,Correlation
CA,Wood Fuels,Wood Fuels,1.0
CO,Coal,Coal,1.0
CO,Coal,Hydro,-0.2902970733692456
CO,Coal,Natural Gas,-0.21954084380485042
CO,Coal,Other,-0.3979190093996861
CO,Coal,Other Biomass,-0.4906843753018853
CO,Coal,Other Gases,-0.5307948700570887
CO,Coal,Petroleum,0.5914838332114973
CO,Coal,Pumped Storage,-0.11541262661481173
CO,Coal,Solar,-0.8300285166024308
CO,Coal,Wind,-0.6896495378491505
CO,Coal,Wood Fuels,-0.7655050465304325
CO,Hydro,Coal,-0.2902970733692456
CO,Hydro,Hydro,1.0
CO,Hydro,Natural Gas,0.0506914292966901
CO,Hydro,Other,0.2838651480751887
CO,Hydro,Other Biomass,0.20233664126725648
CO,Hydro,Other Gases,-0.12835661316289076
CO,Hydro,Petroleum,-0.17570605262524855
CO,Hydro,Pumped Storage,0.02458635221110959
CO,Hydro,Solar,0.1417650487817464
CO,Hydro,Wind,0.1854134208052948
CO,Hydro,Wood Fuels,0.2362784118322728
CO,Natural Gas,Coal,-0.21954084380485042
CO,Natural Gas,Hydro,0.0506914292966901
CO,Natural Gas,Natural Gas,1.0
CO,Natural Gas,Other,0.7453513570596241
CO,Natural Gas,Other Biomass,0.6123839055658733
CO,Natural Gas,Other Gases,0.4029643758325494
CO,Natural Gas,Petroleum,-0.33459590815055107
CO,Natural Gas,Pumped Storage,-0.7216476420774248
CO,Natural Gas,Solar,0.6145707822278874
CO,Natural Gas,Wind,0.7266428201241361
CO,Natural Gas,Wood Fuels,0.5966868384206334
CO,Other,Coal,-0.3979190093996861
CO,Other,Hydro,0.2838651480751887
CO,Other,Natural Gas,0.7453513570596241
CO,Other,Other,1.0
CO,Other,Other Biomass,0.8103503386259974
CO,Other,Other Gases,0.17779291730160596
CO,Other,Petroleum,-0.39972546291214633
CO,Other,Pumped Storage,-0.5793519182209
CO,Other,Solar,0.6137697842415695
CO,Other,Wind,0.8367063729459605
CO,Other,Wood Fuels,0.5993698148701075
CO,Other Biomass,Coal,-0.4906843753018853
CO,Other Biomass,Hydro,0.20233664126725648
CO,Other Biomass,Natural Gas,0.6123839055658733
CO,Other Biomass,Other,0.8103503386259974
CO,Other Biomass,Other Biomass,1.0
CO,Other Biomass,Other Gases,0.16382411987005174
CO,Other Biomass,Petroleum,-0.27532081780727546
CO,Other Biomass,Pumped Storage,-0.6280095644286714
CO,Other Biomass,Solar,0.6550353278644606
CO,Other Biomass,Wind,0.8484675268113289
CO,Other Biomass,Wood Fuels,0.6648850811626635
CO,Other Gases,Coal,-0.5307948700570887
CO,Other Gases,Hydro,-0.12835661316289076
CO,Other Gases,Natural Gas,0.4029643758325494
CO,Other Gases,Other,0.17779291730160596
CO,Other Gases,Other Biomass,0.16382411987005174
CO,Other Gases,Other Gases,1.0
CO,Other Gases,Petroleum,-0.7041867833439711
CO,Other Gases,Pumped Storage,-0.059926890959151435
CO,Other Gases,Solar,0.547057253650465
CO,Other Gases,Wind,0.4232873319728537
CO,Other Gases,Wood Fuels,0.4048579018125781
CO,Petroleum,Coal,0.5914838332114973
CO,Petroleum,Hydro,-0.17570605262524855
CO,Petroleum,Natural Gas,-0.33459590815055107
CO,Petroleum,Other,-0.39972546291214633
CO,Petroleum,Other Biomass,-0.27532081780727546
CO,Petroleum,Other Gases,-0.7041867833439711
CO,Petroleum,Petroleum,1.0
CO,Petroleum,Pumped Storage,0.10382923591174616
CO,Petroleum,Solar,-0.4742066911892301
CO,Petroleum,Wind,-0.4919714326999929
CO,Petroleum,Wood Fuels,-0.41934401883614714
CO,Pumped Storage,Coal,-0.11541262661481173
CO,Pumped Storage,Hydro,0.02458635221110959
CO,Pumped Storage,Natural Gas,-0.7216476420774248
CO,Pumped Storage,Other,-0.5793519182209
CO,Pumped Storage,Other Biomass,-0.6280095644286714
CO,Pumped Storage,Other Gases,-0.059926890959151435
CO,Pumped Storage,Petroleum,0.10382923591174616
CO,Pumped Storage,Pumped Storage,1.0
CO,Pumped Storage,Solar,-0.26282898295640217
CO,Pumped Storage,Wind,-0.48744184839240123
CO,Pumped Storage,Wood Fuels,-0.3327843126771775
CO,Solar,Coal,-0.8300285166024308
CO,Solar,Hydro,0.1417650487817464
CO,Solar,Natural Gas,0.6145707822278874
CO,Solar,Other,0.6137697842415695
CO,Solar,Other Biomass,0.6550353278644606
CO,Solar,Other Gases,0.547057253650465
CO,Solar,Petroleum,-0.4742066911892301
CO,Solar,Pumped Storage,-0.26282898295640217
CO,Solar,Solar,1.0
CO,Solar,Wind,0.9080771913256618
CO,Solar,Wood Fuels,0.9292852743755184
CO,Wind,Coal,-0.6896495378491505
CO,Wind,Hydro,0.1854134208052948
CO,Wind,Natural Gas,0.7266428201241361
CO,Wind,Other,0.8367063729459605
CO,Wind,Other Biomass,0.8484675268113289
CO,Wind,Other Gases,0.4232873319728537
CO,Wind,Petroleum,-0.4919714326999929
CO,Wind,Pumped Storage,-0.48744184839240123
CO,Wind,Solar,0.9080771913256618
CO,Wind,Wind,1.0
CO,Wind,Wood Fuels,0.8662481149563285
CO,Wood Fuels,Coal,-0.7655050465304325
CO,Wood Fuels,Hydro,0.2362784118322728
CO,Wood Fuels,Natural Gas,0.5966868384206334
CO,Wood Fuels,Other,0.5993698148701075
CO,Wood Fuels,Other Biomass,0.6648850811626635
CO,Wood Fuels,Other Gases,0.4048579018125781
CO,Wood Fuels,Petroleum,-0.41934401883614714
CO,Wood Fuels,Pumped Storage,-0.3327843126771775
CO,Wood Fuels,Solar,0.9292852743755184
CO,Wood Fuels,Wind,0.8662481149563285
CO,Wood Fuels,Wood Fuels,1.0
CT,Coal,Coal,1.0
CT,Coal,Hydro,0.36100609494746727
CT,Coal,Natural Gas,-0.8406988263081099
CT,Coal,Nuclear,-0.1968613633992667
CT,Coal,Other,-0.2569872606271047
CT,Coal,Other Biomass,0.4773863161381342
CT,Coal,Other Gases,-0.024603610760603023
CT,Coal,Petroleum,0.5375825578073121
CT,Coal,Pumped Storage,-0.28100501488602153
CT,Coal,Solar,-0.5754446992214349
CT,Coal,Wind,-0.6855748879420274
CT,Coal,Wood Fuels,-0.7632491005003782
CT,Hydro,Coal,0.36100609494746727
CT,Hydro,Hydro,1.0
CT,Hydro,Natural Gas,-0.2848853448000911
CT,Hydro,Nuclear,-0.13873585742027664
CT,Hydro,Other,-0.21591603997625824
CT,Hydro,Other Biomass,0.21832839633178136
CT,Hydro,Other Gases,-0.11495933508139551
CT,Hydro,Petroleum,0.207213020125447
CT,Hydro,Pumped Storage,0.24846870577940008
CT,Hydro,Solar,-0.07249353325185265
CT,Hydro,Wind,-0.23927069027289116
CT,Hydro,Wood Fuels,-0.2848234812114817
CT,Natural Gas,Coal,-0.8406988263081099
CT,Natural Gas,Hydro,-0.2848853448000911
CT,Natural Gas,Natural Gas,1.0
CT,Natural Gas,Nuclear,0.26696836703281157
CT,Natural Gas,Other,0.6039917542939157
CT,Natural Gas,Other Biomass,-0.7548483409732685
CT,Natural Gas,Other Gases,-0.16977422736457673
CT,Natural Gas,Petroleum,-0.8086136075472329
CT,Natural Gas,Pumped Storage,0.22410156972035739
CT,Natural Gas,Solar,0.701833467354079
CT,Natural Gas,Wind,0.7220500343909817
CT,Natural Gas,Wood Fuels,0.8098355522143166
CT,Nuclear,Coal,-0.1968613633992667
CT,Nuclear,Hydro,-0.13873585742027664
CT,Nuclear,Natural Gas,0.26696836703281157
CT,Nuclear,Nuclear,1.0
CT,Nuclear,Other,0.290630482472798
CT,Nuclear,Other Biomass,-0.5231748359761396
CT,Nuclear,Other Gases,-0.08848506544746876
CT,Nuclear,Petroleum,-0.49327928807888916
CT,Nuclear,Pumped Storage,0.15606601292071448
CT,Nuclear,Solar,0.11762866886612461
CT,Nuclear,Wind,0.1378411307130223
CT,Nuclear,Wood Fuels,0.16617166462131328
CT,Other,Coal,-0.2569872606271047
CT,Other,Hydro,-0.21591603997625824
CT,Other,Natural Gas,0.6039917542939157
CT,Other,Nuclear,0.290630482472798
CT,Other,Other,1.0
CT,Other,Other Biomass,-0.8233303112141869
CT,Other,Other Gases,-0.12935591554974832
CT,Other,Petroleum,-0.7748126425136781
CT,Other,Pumped Storage,0.184182360222307
CT,Other,Solar,0.14315525712798802
CT,Other,Wind,0.1590955669648625
CT,Other,Wood Fuels,0.19943485384903256
CT,Other Biomass,Coal,0.4773863161381342
CT,Other Biomass,Hydro,0.21832839633178136
CT,Other Biomass,Natural Gas,-0.7548483409732685
CT,Other Biomass,Nuclear,-0.5231748359761396
CT,Other Biomass,Other,-0.8233303112141869
CT,Other Biomass,Other Biomass,1.0
CT,Other Biomass,Other Gases,0.2717686784175026
CT,Other Biomass,Petroleum,0.8197929032731636
CT,Other Biomass,Pumped Storage,-0.31047392493787285
CT,Other Biomass,Solar,-0.3852969728207869
CT,Other Biomass,Wind,-0.43516808210942454
CT,Other Biomass,Wood Fuels,-0.5005574085973918
CT,Other Gases,Coal,-0.024603610760603023
CT,Other Gases,Hydro,-0.11495933508139551
CT,Other Gases,Natural Gas,-0.16977422736457673
CT,Other Gases,Nuclear,-0.08848506544746876
CT,Other Gases,Other,-0.12935591554974832
CT,Other Gases,Other Biomass,0.2717686784175026
CT,Other Gases,Other Gases,1.0
CT,Other Gases,Petroleum,0.26705030306564287
CT,Other Gases,Pumped Storage,0.06767128008736113
CT,Other Gases,Solar,-0.13620858426180385
CT,Other Gases,Wind,-0.1622269935720082
CT,Other Gases,Wood Fuels,-0.19001102048648547
CT,Petroleum,Coal,0.5375825578073121
CT,Petroleum,Hydro,0.207213020125447
CT,Petroleum,Natural Gas,-0.8086136075472329
CT,Petroleum,Nuclear,-0.49327928807888916
CT,Petroleum,Other,-0.7748126425136781
CT,Petroleum,Other Biomass,0.8197929032731636
CT,Petroleum,Other Gases,0.26705030306564287
CT,Petroleum,Petroleum,1.0
CT,Petroleum,Pumped Storage,-0.22583961211577788
CT,Petroleum,Solar,-0.36711422425393153
CT,Petroleum,Wind,-0.4342253768584021
CT,Petroleum,Wood Fuels,-0.49901220348333386
CT,Pumped Storage,Coal,-0.28100501488602153
CT,Pumped Storage,Hydro,0.24846870577940008
CT,Pumped Storage,Natural Gas,0.22410156972035739
CT,Pumped Storage,Nuclear,0.15606601292071448
CT,Pumped Storage,Other,0.184182360222307
CT,Pumped Storage,Other Biomass,-0.31047392493787285
CT,Pumped Storage,Other Gases,0.06767128008736113
CT,Pumped Storage,Petroleum,-0.22583961211577788
CT,Pumped Storage,Pumped Storage,1.0
CT,Pumped Storage,Solar,0.08647657522151798
CT,Pumped Storage,Wind,0.1778870630288094
CT,Pumped Storage,Wood Fuels,0.16307483463970754
CT,Solar,Coal,-0.5754446992214349
CT,Solar,Hydro,-0.07249353325185265
CT,Solar,Natural Gas,0.701833467354079
CT,Solar,Nuclear,0.11762866886612461
CT,Solar,Other,0.14315525712798802
CT,Solar,Other Biomass,-0.3852969728207869
CT,Solar,Other Gases,-0.13620858426180385
CT,Solar,Petroleum,-0.36711422425393153
CT,Solar,Pumped Storage,0.08647657522151798
CT,Solar,Solar,1.0
CT,Solar,Wind,0.7989780616223472
CT,Solar,Wood Fuels,0.8252691867622464
CT,Wind,Coal,-0.6855748879420274
CT,Wind,Hydro,-0.23927069027289116
CT,Wind,Natural Gas,0.7220500343909817
CT,Wind,Nuclear,0.1378411307130223
CT,Wind,Other,0.1590955669648625
CT,Wind,Other Biomass,-0.43516808210942454
CT,Wind,Other Gases,-0.1622269935720082
CT,Wind,Petroleum,-0.4342253768584021
CT,Wind,Pumped Storage,0.1778870630288094
CT,Wind,Solar,0.7989780616223472
CT,Wind,Wind,1.0
CT,Wind,Wood Fuels,0.9251034221081201
CT,Wood Fuels,Coal,-0.7632491005003782
CT,Wood Fuels,Hydro,-0.2848234812114817
CT,Wood Fuels,Natural Gas,0.8098355522143166
CT,Wood Fuels,Nuclear,0.16617166462131328
CT,Wood Fuels,Other,0.19943485384903256
CT,Wood Fuels,Other Biomass,-0.5005574085973918
CT,Wood Fuels,Other Gases,-0.19001102048648547
CT,Wood Fuels,Petroleum,-0.49901220348333386
CT,Wood Fuels,Pumped Storage,0.16307483463970754
CT,Wood Fuels,Solar,0.8252691867622464
CT,Wood Fuels,Wind,0.9251034221081201
CT,Wood Fuels,Wood Fuels,1.0
DC,Natural Gas,Natural Gas,1.0
DC,Natural Gas,Other Biomass,0.6240309594831874
DC,Natural Gas,Petroleum,-0.5276209638499045
DC,Natural Gas,Solar,0.8187602461709267
DC,Other Biomass,Natural Gas,0.6240309594831874
DC,Other Biomass,Other Biomass,1.0
DC,Other Biomass,Petroleum,-0.5478056531473412
DC,Other Biomass,Solar,0.6412255717267913
DC,Petroleum,Natural Gas,-0.5276209638499045
DC,Petroleum,Other Biomass,-0.5478056531473412
DC,Petroleum,Petroleum,1.0
DC,Petroleum,Solar,-0.3244369265945667
DC,Solar,Natural Gas,0.8187602461709267
DC,Solar,Other Biomass,0.6412255717267913
DC,Solar,Petroleum,-0.3244369265945667
DC,Solar,Solar,1.0
DE,Coal,Coal,1.0
DE,Coal,Natural Gas,-0.8491031375547904
DE,Coal,Other,0.5035712080575431
DE,Coal,Other Biomass,-0.5063728151094313
DE,Coal,Other Gases,0.23702064522372998
DE,Coal,Petroleum,0.6746995928328999
DE,Coal,Solar,-0.8960455890250956
DE,Coal,Wind,-0.935838884271444
DE,Natural Gas,Coal,-0.8491031375547904
DE,Natural Gas,Natural Gas,1.0
DE,Natural Gas,Other,-0.4208574937866772
DE,Natural Gas,Other Biomass,0.488349158753025
DE,Natural Gas,Other Gases,-0.07351324482822635
DE,Natural Gas,Petroleum,-0.6710106417081797
DE,Natural Gas,Solar,0.8475030672942355
DE,Natural Gas,Wind,0.9085803962983997
DE,Other,Coal,0.5035712080575431
DE,Other,Natural Gas,-0.4208574937866772
DE,Other,Other,1.0
DE,Other,Other Biomass,-0.026177022291430846
DE,Other,Other Gases,-0.14805135105031014
DE,Other,Petroleum,0.4434148141489087
DE,Other,Solar,-0.40014334898455794
DE,Other,Wind,-0.45114678734113495
DE,Other Biomass,Coal,-0.5063728151094313
DE,Other Biomass,Natural Gas,0.488349158753025
DE,Other Biomass,Other,-0.026177022291430846
DE,Other Biomass,Other Biomass,1.0
DE,Other Biomass,Other Gases,0.04667976213010166
DE,Other Biomass,Petroleum,-0.7581098565679905
DE,Other Biomass,Solar,0.38302028419277157
DE,Other Biomass,Wind,0.5680287324092836
DE,Other Gases,Coal,0.23702064522372998
DE,Other Gases,Natural Gas,-0.07351324482822635
DE,Other Gases,Other,-0.14805135105031014
DE,Other Gases,Other Biomass,0.04667976213010166
DE,Other Gases,Other Gases,1.0
DE,Other Gases,Petroleum,-0.3328829732969275
DE,Other Gases,Solar,-0.08014456719114423
DE,Other Gases,Wind,-0.1201860487983926
DE,Petroleum,Coal,0.6746995928328999
DE,Petroleum,Natural Gas,-0.6710106417081797
DE,Petroleum,Other,0.4434148141489087
DE,Petroleum,Other Biomass,-0.7581098565679905
DE,Petroleum,Other Gases,-0.3328829732969275
DE,Petroleum,Petroleum,1.0
DE,Petroleum,Solar,-0.6432900060456535
DE,Petroleum,Wind,-0.7271900297476102
DE,Solar,Coal,-0.8960455890250956
DE,Solar,Natural Gas,0.8475030672942355
DE,Solar,Other,-0.40014334898455794
DE,Solar,Other Biomass,0.38302028419277157
DE,Solar,Other Gases,-0.08014456719114423
DE,Solar,Petroleum,-0.6432900060456535
DE,Solar,Solar,1.0
DE,Solar,Wind,0.9304192291432773
DE,Wind,Coal,-0.935838884271444
DE,Wind,Natural Gas,0.9085803962983997
DE,Wind,Other,-0.45114678734113495
DE,Wind,Other Biomass,0.5680287324092836
DE,Wind,Other Gases,-0.1201860487983926
DE,Wind,Petroleum,-0.7271900297476102
DE,Wind,Solar,0.9304192291432773
DE,Wind,Wind,1.0
FL,Coal,Coal,1.0
FL,Coal,Hydro,-0.2060415951486165
FL,Coal,Natural Gas,-0.8541847715662519
FL,Coal,Nuclear,0.07977147696941893
FL,Coal,Other,-0.32838359419059043
FL,Coal,Other Biomass,0.4154073782621712
FL,Coal,Other Gases,0.5099929980088572
FL,Coal,Petroleum,0.7935256721400629
FL,Coal,Solar,-0.7939487092581513
FL,Coal,Wood Fuels,-0.10121229709630038
FL,Hydro,Coal,-0.2060415951486165
FL,Hydro,Hydro,1.0
FL,Hydro,Natural Gas,0.060020518241633125
FL,Hydro,Nuclear,-0.10605855785385922
FL,Hydro,Other,0.11201997996111142
FL,Hydro,Other Biomass,-0.14536779579952494
FL,Hydro,Other Gases,0.024191360113625923
FL,Hydro,Petroleum,-0.050354172780449395
FL,Hydro,Solar,0.20931608637954163
FL,Hydro,Wood Fuels,0.4262236323327783
FL,Natural Gas,Coal,-0.8541847715662519
FL,Natural Gas,Hydro,0.060020518241633125
FL,Natural Gas,Natural Gas,1.0
FL,Natural Gas,Nuclear,0.05188424454442525
FL,Natural Gas,Other,0.6548284733133478
FL,Natural Gas,Other Biomass,-0.44455801094548963
FL,Natural Gas,Other Gases,-0.5813796324473326
FL,Natural Gas,Petroleum,-0.8831177375907826
FL,Natural Gas,Solar,0.5763883648009304
FL,Natural Gas,Wood Fuels,-0.012158375620466861
FL,Nuclear,Coal,0.07977147696941893
FL,Nuclear,Hydro,-0.10605855785385922
FL,Nuclear,Natural Gas,0.05188424454442525
FL,Nuclear,Nuclear,1.0
FL,Nuclear,Other,0.2754893409422561
FL,Nuclear,Other Biomass,0.10607341254585076
FL,Nuclear,Other Gases,0.0203981426801659
FL,Nuclear,Petroleum,0.25251282503197797
FL,Nuclear,Solar,0.07956820485197899
FL,Nuclear,Wood Fuels,-0.35548496312273575
FL,Other,Coal,-0.32838359419059043
FL,Other,Hydro,0.11201997996111142
FL,Other,Natural Gas,0.6548284733133478
FL,Other,Nuclear,0.2754893409422561
FL,Other,Other,1.0
FL,Other,Other Biomass,-0.5377427682884464
FL,Other,Other Gases,-0.5439490485237535
FL,Other,Petroleum,-0.36243970786291957
FL,Other,Solar,0.12061377480493214
FL,Other,Wood Fuels,-0.2615146829766938
FL,Other Biomass,Coal,0.4154073782621712
FL,Other Biomass,Hydro,-0.14536779579952494
FL,Other Biomass,Natural Gas,-0.44455801094548963
FL,Other Biomass,Nuclear,0.10607341254585076
FL,Other Biomass,Other,-0.5377427682884464
FL,Other Biomass,Other Biomass,1.0
FL,Other Biomass,Other Gases,0.7191831010071444
FL,Other Biomass,Petroleum,0.35097582468963134
FL,Other Biomass,Solar,-0.2953896116792863
FL,Other Biomass,Wood Fuels,0.3598839844227485
FL,Other Gases,Coal,0.5099929980088572
FL,Other Gases,Hydro,0.024191360113625923
FL,Other Gases,Natural Gas,-0.5813796324473326
FL,Other Gases,Nuclear,0.0203981426801659
FL,Other Gases,Other,-0.5439490485237535
FL,Other Gases,Other Biomass,0.7191831010071444
FL,Other Gases,Other Gases,1.0
FL,Other Gases,Petroleum,0.5443427545279298
FL,Other Gases,Solar,-0.2976107362420162
FL,Other Gases,Wood Fuels,0.27619860440647964
FL,Petroleum,Coal,0.7935256721400629
FL,Petroleum,Hydro,-0.050354172780449395
FL,Petroleum,Natural Gas,-0.8831177375907826
FL,Petroleum,Nuclear,0.25251282503197797
FL,Petroleum,Other,-0.36243970786291957
FL,Petroleum,Other Biomass,0.35097582468963134
FL,Petroleum,Other Gases,0.5443427545279298
FL,Petroleum,Petroleum,1.0
FL,Petroleum,Solar,-0.4515115772079524
FL,Petroleum,Wood Fuels,-0.16871526177992638
FL,Solar,Coal,-0.7939487092581513
FL,Solar,Hydro,0.20931608637954163
FL,Solar,Natural Gas,0.5763883648009304
FL,Solar,Nuclear,0.07956820485197899
FL,Solar,Other,0.12061377480493214
FL,Solar,Other Biomass,-0.2953896116792863
FL,Solar,Other Gases,-0.2976107362420162
FL,Solar,Petroleum,-0.4515115772079524
FL,Solar,Solar,1.0
FL,Solar,Wood Fuels,0.011838477350878346
FL,Wood Fuels,Coal,-0.10121229709630038
FL,Wood Fuels,Hydro,0.4262236323327783
FL,Wood Fuels,Natural Gas,-0.012158375620466861
FL,Wood Fuels,Nuclear,-0.35548496312273575
FL,Wood Fuels,Other,-0.2615146829766938
FL,Wood Fuels,Other Biomass,0.3598839844227485
FL,Wood Fuels,Other Gases,0.27619860440647964
FL,Wood Fuels,Petroleum,-0.16871526177992638
FL,Wood Fuels,Solar,0.011838477350878346
FL,Wood Fuels,Wood Fuels,1.0
GA,Coal,Coal,1.0
GA,Coal,Hydro,-0.15409088638163598
GA,Coal,Natural Gas,-0.8494425147694817
GA,Coal,Nuclear,-0.310968196387526
GA,Coal,Other,-0.4298771347071217
GA,Coal,Other Biomass,-0.8253728533962271
GA,Coal,Other Gases,0.03308618227043522
GA,Coal,Petroleum,0.753698937905044
GA,Coal,Pumped Storage,0.30016307884359866
GA,Coal,Solar,-0.7524400315625611
GA,Coal,Wood Fuels,-0.6329913859287052
GA,Hydro,Coal,-0.15409088638163598
GA,Hydro,Hydro,1.0
GA,Hydro,Natural Gas,-0.2347448299286359
GA,Hydro,Nuclear,-0.5098586710393938
GA,Hydro,Other,-0.40699063786533135
GA,Hydro,Other Biomass,-0.07320412188246865
GA,Hydro,Other Gases,0.23364094920106496
GA,Hydro,Petroleum,0.07467581903331709
GA,Hydro,Pumped Storage,0.5547413537454919
GA,Hydro,Solar,0.10744872935637657
GA,Hydro,Wood Fuels,-0.043457750831307346
GA,Natural Gas,Coal,-0.8494425147694817
GA,Natural Gas,Hydro,-0.2347448299286359
GA,Natural Gas,Natural Gas,1.0
GA,Natural Gas,Nuclear,0.643587925683384
GA,Natural Gas,Other,0.7655599501194149
GA,Natural Gas,Other Biomass,0.8693245583499541
GA,Natural Gas,Other Gases,-0.16677700646919105
GA,Natural Gas,Petroleum,-0.8065492840053899
GA,Natural Gas,Pumped Storage,-0.617646670681062
GA,Natural Gas,Solar,0.7017230271816344
GA,Natural Gas,Wood Fuels,0.6493001119948748
GA,Nuclear,Coal,-0.310968196387526
GA,Nuclear,Hydro,-0.5098586710393938
GA,Nuclear,Natural Gas,0.643587925683384
GA,Nuclear,Nuclear,1.0
GA,Nuclear,Other,0.6267893113745251
GA,Nuclear,Other Biomass,0.4445643510131823
GA,Nuclear,Other Gases,-0.1333250160874714
GA,Nuclear,Petroleum,-0.24718311043427335
GA,Nuclear,Pumped Storage,-0.7784228528524998
GA,Nuclear,Solar,0.3511378501718077
GA,Nuclear,Wood Fuels,0.3547075119384564
GA,Other,Coal,-0.4298771347071217
GA,Other,Hydro,-0.40699063786533135
GA,Other,Natural Gas,0.7655599501194149
GA,Other,Nuclear,0.6267893113745251
GA,Other,Other,1.0
GA,Other,Other Biomass,0.6302926322045829
GA,Other,Other Gases,-0.19562590917549255
GA,Other,Petroleum,-0.6144554531066769
GA,Other,Pumped Storage,-0.650573476551187
GA,Other,Solar,0.45785140718646106
GA,Other,Wood Fuels,0.5200665147317977
GA,Other Biomass,Coal,-0.8253728533962271
GA,Other Biomass,Hydro,-0.07320412188246865
GA,Other Biomass,Natural Gas,0.8693245583499541
GA,Other Biomass,Nuclear,0.4445643510131823
GA,Other Biomass,Other,0.6302926322045829
GA,Other Biomass,Other Biomass,1.0
GA,Other Biomass,Other Gases,-0.09025077560750135
GA,Other Biomass,Petroleum,-0.735722288451934
GA,Other Biomass,Pumped Storage,-0.5287819757423567
GA,Other Biomass,Solar,0.582898056605631
GA,Other Biomass,Wood Fuels,0.6434793505227079
GA,Other Gases,Coal,0.03308618227043522
GA,Other Gases,Hydro,0.23364094920106496
GA,Other Gases,Natural Gas,-0.16677700646919105
GA,Other Gases,Nuclear,-0.1333250160874714
GA,Other Gases,Other,-0.19562590917549255
GA,Other Gases,Other Biomass,-0.09025077560750135
GA,Other Gases,Other Gases,1.0
GA,Other Gases,Petroleum,0.11708031912388142
GA,Other Gases,Pumped Storage,0.2104894582338679
GA,Other Gases,Solar,-0.07676453842001113
GA,Other Gases,Wood Fuels,-0.11577100239676452
GA,Petroleum,Coal,0.753698937905044
GA,Petroleum,Hydro,0.07467581903331709
GA,Petroleum,Natural Gas,-0.8065492840053899
GA,Petroleum,Nuclear,-0.24718311043427335
GA,Petroleum,Other,-0.6144554531066769
GA,Petroleum,Other Biomass,-0.735722288451934
GA,Petroleum,Other Gases,0.11708031912388142
GA,Petroleum,Petroleum,1.0
GA,Petroleum,Pumped Storage,0.3297551470054528
GA,Petroleum,Solar,-0.5256191192940026
GA,Petroleum,Wood Fuels,-0.4251023718597778
GA,Pumped Storage,Coal,0.30016307884359866
GA,Pumped Storage,Hydro,0.5547413537454919
GA,Pumped Storage,Natural Gas,-0.617646670681062
GA,Pumped Storage,Nuclear,-0.7784228528524998
GA,Pumped Storage,Other,-0.650573476551187
GA,Pumped Storage,Other Biomass,-0.5287819757423567
