Year,Name,State,Source,Percent
2017,Virginia,VA,Hydro,1.234671755
2017,Virginia,VA,Natural Gas,49.22394202
2017,Virginia,VA,Nuclear,33.79196794
2017,Virginia,VA,Petroleum,0.504467355
2017,Virginia,VA,Solar,0.346417691
2017,Virginia,VA,Biomass,4.212562597
2017,Virginia,VA,Total Renewable,5.793652043
2017,New York,NY,Coal,0.601674421
2017,New York,NY,Hydro,23.54605828
2017,New York,NY,Natural Gas,36.92373636
2017,New York,NY,Nuclear,32.936756
2017,New York,NY,Petroleum,0.467011285
2017,New York,NY,Solar,0.142787306
2017,New York,NY,Wind,3.230571006
2017,New York,NY,Biomass,1.785588056
2017,New York,NY,Total Renewable,28.70500465
2017,Delaware,DE,Coal,4.786528132
2017,Delaware,DE,Natural Gas,89.69062868
2017,Delaware,DE,Petroleum,0.339021897
2017,Delaware,DE,Solar,0.670826587
2017,Delaware,DE,Wind,0.066235538
2017,Delaware,DE,Biomass,0.837982939
2017,Delaware,DE,Total Renewable,1.575045064
2017,Vermont,VT,Hydro,59.79149972
2017,Vermont,VT,Natural Gas,0.084384521
2017,Vermont,VT,Petroleum,0.333101708
2017,Vermont,VT,Solar,4.613876607
2017,Vermont,VT,Wind,14.26205807
2017,Vermont,VT,Biomass,20.91507938
2017,Vermont,VT,Total Renewable,99.58251377
2017,Maryland,MD,Coal,24.96478134
2017,Maryland,MD,Hydro,5.763119838
2017,Maryland,MD,Natural Gas,19.73089144
2017,Maryland,MD,Nuclear,44.29671758
2017,Maryland,MD,Petroleum,0.299544805
2017,Maryland,MD,Solar,0.783161428
2017,Maryland,MD,Wind,1.645987811
2017,Maryland,MD,Biomass,1.572474613
2017,Maryland,MD,Total Renewable,9.76474369
2017,Iowa,IA,Coal,43.78936288
2017,Iowa,IA,Hydro,1.785439041
2017,Iowa,IA,Natural Gas,7.887206407
2017,Iowa,IA,Nuclear,9.00284592
2017,Iowa,IA,Petroleum,0.253358832
2017,Iowa,IA,Solar,0.008354406
2017,Iowa,IA,Wind,36.90711825
2017,Iowa,IA,Biomass,0.362200953
2017,Iowa,IA,Total Renewable,39.06311265
2017,Georgia,GA,Coal,25.48897883
2017,Georgia,GA,Hydro,1.890661852
2017,Georgia,GA,Natural Gas,41.3654781
2017,Georgia,GA,Nuclear,26.44754773
2017,Georgia,GA,Petroleum,0.221864425
2017,Georgia,GA,Solar,1.55840658
2017,Georgia,GA,Biomass,3.937329753
2017,Georgia,GA,Total Renewable,7.386398185
2017,Wisconsin,WI,Coal,55.06633485
2017,Wisconsin,WI,Hydro,4.081300642
2017,Wisconsin,WI,Natural Gas,20.97411209
2017,Wisconsin,WI,Nuclear,14.82011097
2017,Wisconsin,WI,Petroleum,0.221779934
2017,Wisconsin,WI,Solar,0.032968637
2017,Wisconsin,WI,Wind,2.519972673
2017,Wisconsin,WI,Biomass,2.242317314
2017,Wisconsin,WI,Total Renewable,8.876559266
2017,New Jersey,NJ,Coal,1.607639407
2017,New Jersey,NJ,Hydro,0.018022457
2017,New Jersey,NJ,Natural Gas,49.84875506
2017,New Jersey,NJ,Nuclear,44.99030617
2017,New Jersey,NJ,Petroleum,0.206708978
2017,New Jersey,NJ,Solar,1.224142986
2017,New Jersey,NJ,Wind,0.029674327
2017,New Jersey,NJ,Biomass,1.227818071
2017,New Jersey,NJ,Total Renewable,2.49965784
2017,North Carolina,NC,Coal,26.82390604
2017,North Carolina,NC,Hydro,2.971956847
2017,North Carolina,NC,Natural Gas,30.03842113
2017,North Carolina,NC,Nuclear,32.98426488
2017,North Carolina,NC,Petroleum,0.195675788
2017,North Carolina,NC,Solar,3.98084608
2017,North Carolina,NC,Wind,0.366427882
2017,North Carolina,NC,Biomass,2.18906688
2017,North Carolina,NC,Total Renewable,9.508297689
2017,Pennsylvania,PA,Coal,22.30159765
2017,Pennsylvania,PA,Hydro,1.462286192
2017,Pennsylvania,PA,Natural Gas,33.94494534
2017,Pennsylvania,PA,Nuclear,38.95281987
2017,Pennsylvania,PA,Petroleum,0.166400977
2017,Pennsylvania,PA,Solar,0.032593089
2017,Pennsylvania,PA,Wind,1.68104464
2017,Pennsylvania,PA,Biomass,1.141504859
2017,Pennsylvania,PA,Total Renewable,4.317428781
2017,West Virginia,WV,Coal,93.17302297
2017,West Virginia,WV,Hydro,2.260847896
2017,West Virginia,WV,Natural Gas,2.081227879
2017,West Virginia,WV,Petroleum,0.163283489
2017,West Virginia,WV,Wind,2.293358732
2017,West Virginia,WV,Total Renewable,4.554206629
2017,Tennessee,TN,Coal,35.06212353
2017,Tennessee,TN,Hydro,10.99500239
2017,Tennessee,TN,Natural Gas,12.99032483
2017,Tennessee,TN,Nuclear,40.25176814
2017,Tennessee,TN,Petroleum,0.156443909
2017,Tennessee,TN,Solar,0.116820257
2017,Tennessee,TN,Wind,0.054812234
2017,Tennessee,TN,Biomass,1.198887152
2017,Tennessee,TN,Total Renewable,12.36552204
2017,Indiana,IN,Coal,73.16798763
2017,Indiana,IN,Hydro,0.309391047
2017,Indiana,IN,Natural Gas,18.17037306
2017,Indiana,IN,Petroleum,0.126678693
2017,Indiana,IN,Solar,0.280678774
2017,Indiana,IN,Wind,5.144444924
2017,Indiana,IN,Biomass,0.478524079
2017,Indiana,IN,Total Renewable,6.213038823
2017,Kansas,KS,Coal,38.06895002
2017,Kansas,KS,Hydro,0.057365225
2017,Kansas,KS,Natural Gas,4.214443534
2017,Kansas,KS,Nuclear,20.90574896
2017,Kansas,KS,Petroleum,0.107038037
2017,Kansas,KS,Solar,0.0103665
2017,Kansas,KS,Wind,36.51456799
2017,Kansas,KS,Biomass,0.112231103
2017,Kansas,KS,Total Renewable,36.69453082
2017,South Carolina,SC,Coal,19.50103232
2017,South Carolina,SC,Hydro,1.971444444
2017,South Carolina,SC,Natural Gas,18.43163507
2017,South Carolina,SC,Nuclear,58.38419185
2017,South Carolina,SC,Petroleum,0.104909771
2017,South Carolina,SC,Solar,0.085433173
2017,South Carolina,SC,Biomass,2.578084219
2017,South Carolina,SC,Total Renewable,4.634961837
2017,Wyoming,WY,Coal,85.72311414
2017,Wyoming,WY,Hydro,2.403893077
2017,Wyoming,WY,Natural Gas,1.666577311
2017,Wyoming,WY,Petroleum,0.093804596
2017,Wyoming,WY,Wind,9.243655032
2017,Wyoming,WY,Total Renewable,11.64754811
2017,North Dakota,ND,Coal,64.46552776
2017,North Dakota,ND,Hydro,6.221183945
2017,North Dakota,ND,Natural Gas,1.628791217
2017,North Dakota,ND,Petroleum,0.086078632
2017,North Dakota,ND,Wind,27.3682996
2017,North Dakota,ND,Biomass,0.004809051
2017,North Dakota,ND,Total Renewable,33.59429259
2017,Arkansas,AR,Coal,43.25025352
2017,Arkansas,AR,Hydro,4.842942886
2017,Arkansas,AR,Natural Gas,28.48919533
2017,Arkansas,AR,Nuclear,20.88199736
2017,Arkansas,AR,Petroleum,0.080590417
2017,Arkansas,AR,Solar,0.050698298
2017,Arkansas,AR,Biomass,2.363899455
2017,Arkansas,AR,Total Renewable,7.25754064
2017,Missouri,MO,Coal,79.80327594
2017,Missouri,MO,Hydro,1.396555553
2017,Missouri,MO,Natural Gas,6.152329653
2017,Missouri,MO,Nuclear,9.81497205
2017,Missouri,MO,Petroleum,0.07176734
2017,Missouri,MO,Solar,0.066410792
2017,Missouri,MO,Wind,2.402076024
2017,Missouri,MO,Biomass,0.17043443
2017,Missouri,MO,Total Renewable,4.035476799
2017,Minnesota,MN,Coal,38.77847033
2017,Minnesota,MN,Hydro,2.140811959
2017,Minnesota,MN,Natural Gas,11.41740505
2017,Minnesota,MN,Nuclear,23.66745136
2017,Minnesota,MN,Petroleum,0.059834382
2017,Minnesota,MN,Solar,1.014699339
2017,Minnesota,MN,Wind,18.95743594
2017,Minnesota,MN,Biomass,3.290235682
2017,Minnesota,MN,Total Renewable,25.40318292
2017,Arizona,AZ,Coal,29.66047661
2017,Arizona,AZ,Hydro,6.45420603
2017,Arizona,AZ,Natural Gas,27.95484704
2017,Arizona,AZ,Nuclear,30.5522898
2017,Arizona,AZ,Petroleum,0.053592871
2017,Arizona,AZ,Solar,4.668794139
2017,Arizona,AZ,Wind,0.538426544
2017,Arizona,AZ,Biomass,0.161783792
2017,Arizona,AZ,Total Renewable,11.82321051
2017,Texas,TX,Coal,29.73719825
2017,Texas,TX,Hydro,0.234542892
2017,Texas,TX,Natural Gas,45.16663894
2017,Texas,TX,Nuclear,8.520733468
2017,Texas,TX,Petroleum,0.036155706
2017,Texas,TX,Solar,0.48347046
2017,Texas,TX,Wind,14.81047517
2017,Texas,TX,Biomass,0.348273769
2017,Texas,TX,Total Renewable,15.87676229
2017,Illinois,IL,Coal,31.58112635
2017,Illinois,IL,Hydro,0.068157269
2017,Illinois,IL,Natural Gas,8.179139117
2017,Illinois,IL,Nuclear,52.93878225
2017,Illinois,IL,Petroleum,0.027858577
2017,Illinois,IL,Solar,0.028403809
2017,Illinois,IL,Wind,6.682096533
2017,Illinois,IL,Biomass,0.25821338
2017,Illinois,IL,Total Renewable,7.03687099
2017,South Dakota,SD,Coal,18.85986646
2017,South Dakota,SD,Hydro,48.05829411
2017,South Dakota,SD,Natural Gas,5.983584618
2017,South Dakota,SD,Petroleum,0.027716513
2017,South Dakota,SD,Solar,0.018800776
2017,South Dakota,SD,Wind,27.05173752
2017,South Dakota,SD,Total Renewable,75.12883241
2017,Alabama,AL,Coal,22.46316542
2017,Alabama,AL,Hydro,6.599773156
2017,Alabama,AL,Natural Gas,37.85514015
2017,Alabama,AL,Nuclear,30.47347662
2017,Alabama,AL,Petroleum,0.025512229
2017,Alabama,AL,Solar,0.129095823
2017,Alabama,AL,Biomass,2.447524993
2017,Alabama,AL,Total Renewable,9.176393972
2017,Oklahoma,OK,Coal,23.55549219
2017,Oklahoma,OK,Hydro,2.761636135
2017,Oklahoma,OK,Natural Gas,41.29918067
2017,Oklahoma,OK,Petroleum,0.021773552
2017,Oklahoma,OK,Solar,0.044189976
2017,Oklahoma,OK,Wind,32.00639308
2017,Oklahoma,OK,Biomass,0.405178758
2017,Oklahoma,OK,Total Renewable,35.21739794
2017,Washington,WA,Coal,4.735920617
2017,Washington,WA,Hydro,70.90102811
2017,Washington,WA,Natural Gas,9.359912433
2017,Washington,WA,Nuclear,7.012434891
2017,Washington,WA,Petroleum,0.019943564
2017,Washington,WA,Solar,0.00041497
2017,Washington,WA,Wind,5.974489561
2017,Washington,WA,Biomass,1.637945788
2017,Washington,WA,Total Renewable,78.51387842
2017,Mississippi,MS,Coal,7.748891857
2017,Mississippi,MS,Natural Gas,77.28159914
2017,Mississippi,MS,Nuclear,12.33038568
2017,Mississippi,MS,Petroleum,0.019187098
2017,Mississippi,MS,Solar,0.143858027
2017,Mississippi,MS,Biomass,2.472972436
2017,Mississippi,MS,Total Renewable,2.616830463
2017,Nebraska,NE,Coal,59.8005303
2017,Nebraska,NE,Hydro,4.205549064
2017,Nebraska,NE,Natural Gas,1.777485582
2017,Nebraska,NE,Nuclear,19.52365497
2017,Nebraska,NE,Petroleum,0.015931886
2017,Nebraska,NE,Solar,0.043093196
2017,Nebraska,NE,Wind,14.35898716
2017,Nebraska,NE,Biomass,0.274767841
2017,Nebraska,NE,Total Renewable,18.88239726
2017,Colorado,CO,Coal,54.30914292
2017,Colorado,CO,Hydro,3.52356424
2017,Colorado,CO,Natural Gas,23.27509385
2017,Colorado,CO,Petroleum,0.013462967
2017,Colorado,CO,Solar,1.772709985
2017,Colorado,CO,Wind,17.29935119
2017,Colorado,CO,Biomass,0.308012024
2017,Colorado,CO,Total Renewable,22.90363744
2017,District of Columbia,DC,Natural Gas,29.46568767
2017,District of Columbia,DC,Biomass,70.53431233
2017,District of Columbia,DC,Total Renewable,70.53431233
2018,Nevada,NV,Coal,6.268998213
2018,Nevada,NV,Geothermal,8.733503916
2018,Nevada,NV,Hydro,4.745849048
2018,Nevada,NV,Natural Gas,67.32706797
2018,Nevada,NV,Petroleum,0.025844949
2018,Nevada,NV,Solar,11.90430452
2018,Nevada,NV,Wind,0.787956864
2018,Nevada,NV,Biomass,0.133869015
2018,Nevada,NV,Total Renewable,26.30548336
2018,California,CA,Coal,0.143927088
2018,California,CA,Geothermal,5.973858689
2018,California,CA,Hydro,13.47073955
2018,California,CA,Natural Gas,45.94398479
2018,California,CA,Nuclear,9.318015783
2018,California,CA,Petroleum,0.035237907
2018,California,CA,Solar,13.80558613
2018,California,CA,Wind,7.174637519
2018,California,CA,Biomass,3.042181767
2018,California,CA,Total Renewable,43.46700365
2018,Utah,UT,Coal,65.80874913
2018,Utah,UT,Geothermal,1.132018286
2018,Utah,UT,Hydro,2.35450671
2018,Utah,UT,Natural Gas,22.15625411
2018,Utah,UT,Petroleum,0.092885349
2018,Utah,UT,Solar,5.647446488
2018,Utah,UT,Wind,2.017895731
2018,Utah,UT,Biomass,0.201801002
2018,Utah,UT,Total Renewable,11.35366822
2018,Hawaii,HI,Coal,13.38402962
2018,Hawaii,HI,Geothermal,1.12372717
2018,Hawaii,HI,Hydro,0.985222379
2018,Hawaii,HI,Petroleum,68.88949045
2018,Hawaii,HI,Solar,1.884048962
2018,Hawaii,HI,Wind,6.144206873
2018,Hawaii,HI,Biomass,3.118506471
2018,Hawaii,HI,Total Renewable,13.25571186
2018,Idaho,ID,Coal,0.111918697
2018,Idaho,ID,Geothermal,0.457359956
2018,Idaho,ID,Hydro,60.66624037
2018,Idaho,ID,Natural Gas,18.04270498
2018,Idaho,ID,Petroleum,0.000313667
2018,Idaho,ID,Solar,3.059433902
2018,Idaho,ID,Wind,14.61057928
2018,Idaho,ID,Biomass,2.699409865
2018,Idaho,ID,Total Renewable,81.49302338
2018,US_TOTAL,US_TOTAL,Coal,27.49320067
2018,US_TOTAL,US_TOTAL,Geothermal,0.381898612
2018,US_TOTAL,US_TOTAL,Hydro,6.996528327
2018,US_TOTAL,US_TOTAL,Natural Gas,35.2032375
2018,US_TOTAL,US_TOTAL,Nuclear,19.30367976
2018,US_TOTAL,US_TOTAL,Petroleum,0.603341358
2018,US_TOTAL,US_TOTAL,Solar,1.526560697
2018,US_TOTAL,US_TOTAL,Wind,6.521603826
2018,US_TOTAL,US_TOTAL,Biomass,1.478883183
2018,US_TOTAL,US_TOTAL,Total Renewable,16.90547464
2018,Oregon,OR,Coal,2.302774951
2018,Oregon,OR,Geothermal,0.274879448
2018,Oregon,OR,Hydro,55.28124316
2018,Oregon,OR,Natural Gas,27.95473688
2018,Oregon,OR,Petroleum,0.007574061
2018,Oregon,OR,Solar,0.891692803
2018,Oregon,OR,Wind,11.61601695
2018,Oregon,OR,Biomass,1.617904231
2018,Oregon,OR,Total Renewable,69.68173659
2018,New Mexico,NM,Coal,41.0162895
2018,New Mexico,NM,Geothermal,0.040209732
2018,New Mexico,NM,Hydro,0.457695585
2018,New Mexico,NM,Natural Gas,35.58881732
2018,New Mexico,NM,Petroleum,0.063466982
2018,New Mexico,NM,Solar,4.127407496
2018,New Mexico,NM,Wind,18.64360129
2018,New Mexico,NM,Biomass,0.06474936
2018,New Mexico,NM,Total Renewable,23.33366347
2018,Alaska,AK,Coal,10.06127549
2018,Alaska,AK,Hydro,26.63885652
2018,Alaska,AK,Natural Gas,47.18637107
2018,Alaska,AK,Petroleum,12.95392181
2018,Alaska,AK,Wind,2.481288493
2018,Alaska,AK,Biomass,0.727891578
2018,Alaska,AK,Total Renewable,29.84803659
2018,Louisiana,LA,Coal,11.54107397
2018,Louisiana,LA,Hydro,1.15526535
2018,Louisiana,LA,Natural Gas,60.49416478
2018,Louisiana,LA,Nuclear,16.7951008
2018,Louisiana,LA,Petroleum,4.286555313
2018,Louisiana,LA,Solar,0.001486363
2018,Louisiana,LA,Biomass,2.55281668
2018,Louisiana,LA,Total Renewable,3.709568393
2018,Delaware,DE,Coal,4.380765831
2018,Delaware,DE,Natural Gas,86.53201497
2018,Delaware,DE,Petroleum,3.218001219
2018,Delaware,DE,Solar,0.797818302
2018,Delaware,DE,Wind,0.083436902
2018,Delaware,DE,Biomass,0.947033672
2018,Delaware,DE,Total Renewable,1.828288875
2018,Massachusetts,MA,Hydro,4.171879891
2018,Massachusetts,MA,Natural Gas,67.66238855
2018,Massachusetts,MA,Nuclear,16.34557203
2018,Massachusetts,MA,Petroleum,1.695499211
2018,Massachusetts,MA,Solar,3.600321085
2018,Massachusetts,MA,Wind,0.813244616
2018,Massachusetts,MA,Biomass,4.302955424
2018,Massachusetts,MA,Total Renewable,12.88840102
2018,Maine,ME,Coal,0.627868838
2018,Maine,ME,Hydro,28.90825924
2018,Maine,ME,Natural Gas,20.66110259
2018,Maine,ME,Petroleum,1.676376466
2018,Maine,ME,Solar,0.106660048
2018,Maine,ME,Wind,21.13605539
2018,Maine,ME,Biomass,23.59626619
2018,Maine,ME,Total Renewable,73.74724086
2018,Montana,MT,Coal,47.35443246
2018,Montana,MT,Hydro,40.4234832
2018,Montana,MT,Natural Gas,1.688487058
2018,Montana,MT,Petroleum,1.580855179
2018,Montana,MT,Solar,0.120555077
2018,Montana,MT,Wind,7.63266898
2018,Montana,MT,Biomass,0.075607443
2018,Montana,MT,Total Renewable,48.2523147
2018,New York,NY,Coal,0.520965432
2018,New York,NY,Hydro,22.3588047
2018,New York,NY,Natural Gas,38.34155894
2018,New York,NY,Nuclear,32.3866954
2018,New York,NY,Petroleum,1.200350125
2018,New York,NY,Solar,0.224472438
2018,New York,NY,Wind,3.017142985
2018,New York,NY,Biomass,1.616153715
2018,New York,NY,Total Renewable,27.21657383
2018,Michigan,MI,Coal,36.54344405
2018,Michigan,MI,Hydro,1.35466018
2018,Michigan,MI,Natural Gas,26.75040495
2018,Michigan,MI,Nuclear,26.31168712
2018,Michigan,MI,Petroleum,1.047602238
2018,Michigan,MI,Solar,0.101999278
2018,Michigan,MI,Wind,4.711143697
2018,Michigan,MI,Biomass,2.184995229
2018,Michigan,MI,Total Renewable,8.352798385
2018,New Hampshire,NH,Coal,3.864346998
2018,New Hampshire,NH,Hydro,7.929862641
2018,New Hampshire,NH,Natural Gas,17.50753022
2018,New Hampshire,NH,Nuclear,58.88455633
2018,New Hampshire,NH,Petroleum,1.042186306
2018,New Hampshire,NH,Wind,2.379910384
2018,New Hampshire,NH,Biomass,8.11258468
2018,New Hampshire,NH,Total Renewable,18.42235771
2018,Ohio,OH,Coal,45.90292863
2018,Ohio,OH,Hydro,0.190733291
2018,Ohio,OH,Natural Gas,35.92946257
2018,Ohio,OH,Nuclear,14.31561297
2018,Ohio,OH,Petroleum,1.028430429
2018,Ohio,OH,Solar,0.093057311
2018,Ohio,OH,Wind,1.367874861
2018,Ohio,OH,Biomass,0.552594174
2018,Ohio,OH,Total Renewable,2.204259637
2018,Virginia,VA,Coal,9.701980191
2018,Virginia,VA,Hydro,1.847844459
2018,Virginia,VA,Natural Gas,52.51885943
2018,Virginia,VA,Nuclear,30.62709372
2018,Virginia,VA,Petroleum,0.995099725
2018,Virginia,VA,Solar,0.798951966
2018,Virginia,VA,Biomass,4.369511473
2018,Virginia,VA,Total Renewable,7.016307898
2018,Rhode Island,RI,Hydro,0.048953722
2018,Rhode Island,RI,Natural Gas,94.28892749
2018,Rhode Island,RI,Petroleum,0.90402002
2018,Rhode Island,RI,Solar,0.34465808
2018,Rhode Island,RI,Wind,1.893744873
2018,Rhode Island,RI,Biomass,2.519695814
2018,Rhode Island,RI,Total Renewable,4.807052488
2018,Connecticut,CT,Coal,0.835668738
2018,Connecticut,CT,Hydro,1.407525994
2018,Connecticut,CT,Natural Gas,50.70888674
2018,Connecticut,CT,Nuclear,42.7882691
2018,Connecticut,CT,Petroleum,0.859129236
2018,Connecticut,CT,Solar,0.267542451
2018,Connecticut,CT,Wind,0.031163227
2018,Connecticut,CT,Biomass,1.915087392
2018,Connecticut,CT,Total Renewable,3.621319064
2018,Florida,FL,Coal,12.39383778
2018,Florida,FL,Hydro,0.095218859
2018,Florida,FL,Natural Gas,70.36674802
2018,Florida,FL,Nuclear,12.00086173
2018,Florida,FL,Petroleum,0.850497725
2018,Florida,FL,Solar,0.98753036
2018,Florida,FL,Biomass,2.081648164
2018,Florida,FL,Total Renewable,3.164397382
2018,Maryland,MD,Coal,22.97878312
2018,Maryland,MD,Hydro,6.461786682
2018,Maryland,MD,Natural Gas,31.6132944
2018,Maryland,MD,Nuclear,34.21148465
2018,Maryland,MD,Petroleum,0.593510818
2018,Maryland,MD,Solar,0.905553955
2018,Maryland,MD,Wind,1.301046747
2018,Maryland,MD,Biomass,1.190123691
2018,Maryland,MD,Total Renewable,9.858511075
2018,New Jersey,NJ,Coal,1.590338195
2018,New Jersey,NJ,Hydro,0.047362781
2018,New Jersey,NJ,Natural Gas,51.79478527
2018,New Jersey,NJ,Nuclear,42.62371258
2018,New Jersey,NJ,Petroleum,0.482936978
2018,New Jersey,NJ,Solar,1.319968654
2018,New Jersey,NJ,Wind,0.030114509
2018,New Jersey,NJ,Biomass,1.246016451
2018,New Jersey,NJ,Total Renewable,2.643462396
2018,North Carolina,NC,Coal,23.60565195
2018,North Carolina,NC,Hydro,4.9202635
2018,North Carolina,NC,Natural Gas,32.36194546
2018,North Carolina,NC,Nuclear,31.34235132
2018,North Carolina,NC,Petroleum,0.471570482
2018,North Carolina,NC,Solar,4.551509046
2018,North Carolina,NC,Wind,0.404300956
2018,North Carolina,NC,Biomass,1.943853838
2018,North Carolina,NC,Total Renewable,11.81992734
2018,South Carolina,SC,Coal,19.62226534
2018,South Carolina,SC,Hydro,3.033007257
2018,South Carolina,SC,Natural Gas,21.79237634
2018,South Carolina,SC,Nuclear,53.05384477
2018,South Carolina,SC,Petroleum,0.346103916
2018,South Carolina,SC,Solar,0.513761068
2018,South Carolina,SC,Biomass,2.30596994
2018,South Carolina,SC,Total Renewable,5.852738265
2018,Georgia,GA,Coal,24.89996257
2018,Georgia,GA,Hydro,2.860481269
2018,Georgia,GA,Natural Gas,40.213837
2018,Georgia,GA,Nuclear,26.58839619
2018,Georgia,GA,Petroleum,0.337152678
2018,Georgia,GA,Solar,1.544294888
2018,Georgia,GA,Biomass,3.867673574
2018,Georgia,GA,Total Renewable,8.272449732
2018,Pennsylvania,PA,Coal,20.46851643
2018,Pennsylvania,PA,Hydro,1.978661735
2018,Pennsylvania,PA,Natural Gas,35.46698453
2018,Pennsylvania,PA,Nuclear,38.75684115
2018,Pennsylvania,PA,Petroleum,0.290477326
2018,Pennsylvania,PA,Solar,0.029006086
2018,Pennsylvania,PA,Wind,1.656059268
2018,Pennsylvania,PA,Biomass,1.051578463
2018,Pennsylvania,PA,Total Renewable,4.715305552
2018,West Virginia,WV,Coal,92.25239325
2018,West Virginia,WV,Hydro,2.747464368
2018,West Virginia,WV,Natural Gas,2.112134711
2018,West Virginia,WV,Petroleum,0.236263648
2018,West Virginia,WV,Wind,2.631984627
2018,West Virginia,WV,Total Renewable,5.379448996
2018,Wisconsin,WI,Coal,50.53684359
2018,Wisconsin,WI,Hydro,3.627731238
2018,Wisconsin,WI,Natural Gas,25.476904
2018,Wisconsin,WI,Nuclear,15.361864
2018,Wisconsin,WI,Petroleum,0.208549693
2018,Wisconsin,WI,Solar,0.060181868
2018,Wisconsin,WI,Wind,2.483678197
2018,Wisconsin,WI,Biomass,2.179593087
2018,Wisconsin,WI,Total Renewable,8.351184391
2018,Iowa,IA,Coal,45.05008309
2018,Iowa,IA,Hydro,1.459218519
2018,Iowa,IA,Natural Gas,11.58094684
2018,Iowa,IA,Nuclear,7.723816743
2018,Iowa,IA,Petroleum,0.174446209
2018,Iowa,IA,Solar,0.01807494
2018,Iowa,IA,Wind,33.66024846
2018,Iowa,IA,Biomass,0.333166778
2018,Iowa,IA,Total Renewable,35.4707087
2018,Tennessee,TN,Coal,25.70870497
2018,Tennessee,TN,Hydro,12.62060631
2018,Tennessee,TN,Natural Gas,16.42905602
2018,Tennessee,TN,Nuclear,44.35830889
2018,Tennessee,TN,Petroleum,0.158856148
2018,Tennessee,TN,Solar,0.205498339
2018,Tennessee,TN,Wind,0.050283909
2018,Tennessee,TN,Biomass,1.204644718
2018,Tennessee,TN,Total Renewable,14.08103327
2018,Vermont,VT,Hydro,58.20277523
2018,Vermont,VT,Natural Gas,0.08247224
2018,Vermont,VT,Petroleum,0.143741266
2018,Vermont,VT,Solar,4.898768424
2018,Vermont,VT,Wind,17.13449125
2018,Vermont,VT,Biomass,19.55138222
2018,Vermont,VT,Total Renewable,99.78741713
2018,Missouri,MO,Coal,74.45190564
2018,Missouri,MO,Hydro,0.973486411
2018,Missouri,MO,Natural Gas,8.284885347
2018,Missouri,MO,Nuclear,12.52157109
2018,Missouri,MO,Petroleum,0.117227275
2018,Missouri,MO,Solar,0.107210281
