,Year,State,Source,Percentage
8833,2001,KS,Percentage Total Renewable,0.14613666690183272
8834,2001,KS,Percentage Renewable Including Nuclear,23.26790763574476
8835,2001,KY,Percentage Coal,95.15912500275368
8836,2001,KY,Percentage Geothermal,0.0
8837,2001,KY,Percentage Hydro,4.040666448775408
8838,2001,KY,Percentage Natural Gas,0.6607028768458356
8839,2001,KY,Percentage Nuclear,0.0
8840,2001,KY,Percentage Other,0.0
8841,2001,KY,Percentage Other Biomass,0.0
8842,2001,KY,Percentage Other Gases,0.0
8843,2001,KY,Percentage Petroleum,0.1294938945557082
8844,2001,KY,Percentage Solar,0.0
8845,2001,KY,Percentage Total,100.0
8846,2001,KY,Percentage Wind,0.0
8847,2001,KY,Percentage Wood Fuels,0.010011777069364522
8848,2001,KY,Percentage Total Renewable,4.050678225844772
8849,2001,KY,Percentage Renewable Including Nuclear,4.050678225844772
8850,2001,LA,Percentage Coal,24.99380136683829
8851,2001,LA,Percentage Geothermal,0.0
8852,2001,LA,Percentage Hydro,0.8330646680617578
8853,2001,LA,Percentage Natural Gas,45.93326146449619
8854,2001,LA,Percentage Nuclear,19.72382715677022
8855,2001,LA,Percentage Other,1.0129806142206343
8856,2001,LA,Percentage Other Biomass,0.07240053592961926
8857,2001,LA,Percentage Other Gases,0.501219776550666
8858,2001,LA,Percentage Petroleum,3.925096368792739
8859,2001,LA,Percentage Solar,0.0
8860,2001,LA,Percentage Total,100.0
8861,2001,LA,Percentage Wind,0.0
8862,2001,LA,Percentage Wood Fuels,3.0043480483398843
8863,2001,LA,Percentage Total Renewable,3.909813252331261
8864,2001,LA,Percentage Renewable Including Nuclear,23.633640409101485
8865,2001,MA,Percentage Coal,28.72084919048421
8866,2001,MA,Percentage Geothermal,0.0
8867,2001,MA,Percentage Hydro,1.8257109943715484
8868,2001,MA,Percentage Natural Gas,30.398856668647166
8869,2001,MA,Percentage Nuclear,13.368613182126904
8870,2001,MA,Percentage Other,2.0025477128305167
8871,2001,MA,Percentage Other Biomass,3.074496223001175
8872,2001,MA,Percentage Other Gases,0.0
8873,2001,MA,Percentage Petroleum,22.12037007535182
8874,2001,MA,Percentage Solar,0.0
8875,2001,MA,Percentage Total,100.0
8876,2001,MA,Percentage Wind,0.0
8877,2001,MA,Percentage Wood Fuels,0.33725125092149016
8878,2001,MA,Percentage Total Renewable,5.237458468294213
8879,2001,MA,Percentage Renewable Including Nuclear,18.606071650421114
8880,2001,MD,Percentage Coal,57.843570037629675
8881,2001,MD,Percentage Geothermal,0.0
8882,2001,MD,Percentage Hydro,2.412273854039575
8883,2001,MD,Percentage Natural Gas,3.58892788236354
8884,2001,MD,Percentage Nuclear,27.83452032658858
8885,2001,MD,Percentage Other,0.5048678884863624
8886,2001,MD,Percentage Other Biomass,0.7359534828546702
8887,2001,MD,Percentage Other Gases,0.8967774468156227
8888,2001,MD,Percentage Petroleum,6.158774734348178
8889,2001,MD,Percentage Solar,0.0
8890,2001,MD,Percentage Total,100.0
8891,2001,MD,Percentage Wind,0.0
8892,2001,MD,Percentage Wood Fuels,0.024334346873793627
8893,2001,MD,Percentage Total Renewable,3.172561683768039
8894,2001,MD,Percentage Renewable Including Nuclear,31.00708201035662
8895,2001,ME,Percentage Coal,2.7008271632027707
8896,2001,ME,Percentage Geothermal,0.0
8897,2001,ME,Percentage Hydro,13.519791466530668
8898,2001,ME,Percentage Natural Gas,51.3827803484632
8899,2001,ME,Percentage Nuclear,0.0
8900,2001,ME,Percentage Other,2.1011692363553953
8901,2001,ME,Percentage Other Biomass,1.5107983865530894
8902,2001,ME,Percentage Other Gases,0.0
8903,2001,ME,Percentage Petroleum,10.741330063791537
8904,2001,ME,Percentage Solar,0.0
8905,2001,ME,Percentage Total,100.0
8906,2001,ME,Percentage Wind,0.0
8907,2001,ME,Percentage Wood Fuels,18.043303335103346
8908,2001,ME,Percentage Total Renewable,33.07389318818711
8909,2001,ME,Percentage Renewable Including Nuclear,33.07389318818711
8910,2001,MI,Percentage Coal,61.03338700553379
8911,2001,MI,Percentage Geothermal,0.0
8912,2001,MI,Percentage Hydro,1.396499156292321
8913,2001,MI,Percentage Natural Gas,11.778299568485522
8914,2001,MI,Percentage Nuclear,23.88183318057812
8915,2001,MI,Percentage Other,0.13045035920497908
8916,2001,MI,Percentage Other Biomass,0.5911014299086035
8917,2001,MI,Percentage Other Gases,0.005019419179706741
8918,2001,MI,Percentage Petroleum,0.6704661899559581
8919,2001,MI,Percentage Solar,0.0
8920,2001,MI,Percentage Total,100.0
8921,2001,MI,Percentage Wind,0.0002503450962447252
8922,2001,MI,Percentage Wood Fuels,1.520186621540175
8923,2001,MI,Percentage Total Renewable,3.5080375528373438
8924,2001,MI,Percentage Renewable Including Nuclear,27.389870733415467
8925,2001,MN,Percentage Coal,65.57511860402685
8926,2001,MN,Percentage Geothermal,0.0
8927,2001,MN,Percentage Hydro,1.7138555462079128
8928,2001,MN,Percentage Natural Gas,2.472170749735395
8929,2001,MN,Percentage Nuclear,24.2956373098524
8930,2001,MN,Percentage Other,0.5804890218964419
8931,2001,MN,Percentage Other Biomass,1.0415300911773673
8932,2001,MN,Percentage Other Gases,0.0
8933,2001,MN,Percentage Petroleum,1.2881583759496946
8934,2001,MN,Percentage Solar,0.0
8935,2001,MN,Percentage Total,100.0
8936,2001,MN,Percentage Wind,1.8486363623061668
8937,2001,MN,Percentage Wood Fuels,1.1844039388477592
8938,2001,MN,Percentage Total Renewable,5.788425938539206
8939,2001,MN,Percentage Renewable Including Nuclear,30.084063248391608
8940,2001,MO,Percentage Coal,82.65609148687685
8941,2001,MO,Percentage Geothermal,0.0
8942,2001,MO,Percentage Hydro,1.3880655765205634
8943,2001,MO,Percentage Natural Gas,4.869656401362285
8944,2001,MO,Percentage Nuclear,10.540264486939341
8945,2001,MO,Percentage Other,0.0674210643343412
8946,2001,MO,Percentage Other Biomass,0.011060423718320602
8947,2001,MO,Percentage Other Gases,0.0
8948,2001,MO,Percentage Petroleum,0.8016670037300833
8949,2001,MO,Percentage Solar,0.0
8950,2001,MO,Percentage Total,100.0
8951,2001,MO,Percentage Wind,0.0
8952,2001,MO,Percentage Wood Fuels,0.0
8953,2001,MO,Percentage Total Renewable,1.3991260002388841
8954,2001,MO,Percentage Renewable Including Nuclear,11.939390487178224
8955,2001,MS,Percentage Coal,35.91644399519729
8956,2001,MS,Percentage Geothermal,0.0
8957,2001,MS,Percentage Hydro,0.0
8958,2001,MS,Percentage Natural Gas,33.21184351021093
8959,2001,MS,Percentage Nuclear,18.56789670528551
8960,2001,MS,Percentage Other,0.00027317061196129543
8961,2001,MS,Percentage Other Biomass,1.8710315887759957e-06
8962,2001,MS,Percentage Other Gases,0.0
8963,2001,MS,Percentage Petroleum,9.624006472871201
8964,2001,MS,Percentage Solar,0.0
8965,2001,MS,Percentage Total,100.0
8966,2001,MS,Percentage Wind,0.0
8967,2001,MS,Percentage Wood Fuels,2.679534274791524
8968,2001,MS,Percentage Total Renewable,2.679536145823113
8969,2001,MS,Percentage Renewable Including Nuclear,21.24743285110862
8970,2001,MT,Percentage Coal,70.30184069029652
8971,2001,MT,Percentage Geothermal,0.0
8972,2001,MT,Percentage Hydro,27.291769705005493
8973,2001,MT,Percentage Natural Gas,0.08290111393858285
8974,2001,MT,Percentage Nuclear,0.0
8975,2001,MT,Percentage Other,0.0
8976,2001,MT,Percentage Other Biomass,0.0
8977,2001,MT,Percentage Other Gases,0.0
8978,2001,MT,Percentage Petroleum,2.05349967203116
8979,2001,MT,Percentage Solar,0.0
8980,2001,MT,Percentage Total,100.0
8981,2001,MT,Percentage Wind,0.0
8982,2001,MT,Percentage Wood Fuels,0.2699888187282485
8983,2001,MT,Percentage Total Renewable,27.561758523733744
8984,2001,MT,Percentage Renewable Including Nuclear,27.561758523733744
8985,2001,NC,Percentage Coal,62.09390969978939
8986,2001,NC,Percentage Geothermal,0.0
8987,2001,NC,Percentage Hydro,2.209188664961358
8988,2001,NC,Percentage Natural Gas,1.3058801651292367
8989,2001,NC,Percentage Nuclear,32.150092960730106
8990,2001,NC,Percentage Other,0.1914731456472718
8991,2001,NC,Percentage Other Biomass,0.09273604131550178
8992,2001,NC,Percentage Other Gases,0.0008434340446917913
8993,2001,NC,Percentage Petroleum,0.5580997116068355
8994,2001,NC,Percentage Solar,0.0
8995,2001,NC,Percentage Total,100.0
8996,2001,NC,Percentage Wind,0.0
8997,2001,NC,Percentage Wood Fuels,1.3977761767756054
8998,2001,NC,Percentage Total Renewable,3.6997008830524654
8999,2001,NC,Percentage Renewable Including Nuclear,35.84979384378257
9000,2001,ND,Percentage Coal,95.20343681104279
9001,2001,ND,Percentage Geothermal,0.0
9002,2001,ND,Percentage Hydro,4.391641955749017
9003,2001,ND,Percentage Natural Gas,0.00836078722218515
9004,2001,ND,Percentage Nuclear,0.0
9005,2001,ND,Percentage Other,0.0
9006,2001,ND,Percentage Other Biomass,0.02527028156863138
9007,2001,ND,Percentage Other Gases,0.21341766563128295
9008,2001,ND,Percentage Petroleum,0.15787249878610338
9009,2001,ND,Percentage Solar,0.0
9010,2001,ND,Percentage Total,100.0
9011,2001,ND,Percentage Wind,0.0
9012,2001,ND,Percentage Wood Fuels,0.0
9013,2001,ND,Percentage Total Renewable,4.416912237317649
9014,2001,ND,Percentage Renewable Including Nuclear,4.416912237317649
9015,2001,NE,Percentage Coal,66.38860179158341
9016,2001,NE,Percentage Geothermal,0.0
9017,2001,NE,Percentage Hydro,3.687433762966779
9018,2001,NE,Percentage Natural Gas,1.1439349675508244
9019,2001,NE,Percentage Nuclear,28.624085015383855
9020,2001,NE,Percentage Other,0.00019025618060323804
9021,2001,NE,Percentage Other Biomass,0.05465928857571993
9022,2001,NE,Percentage Other Gases,0.0
9023,2001,NE,Percentage Petroleum,0.09246778405214962
9024,2001,NE,Percentage Solar,0.0
9025,2001,NE,Percentage Total,100.0
9026,2001,NE,Percentage Wind,0.00862713370666407
9027,2001,NE,Percentage Wood Fuels,0.0
9028,2001,NE,Percentage Total Renewable,3.750720185249163
9029,2001,NE,Percentage Renewable Including Nuclear,32.37480520063302
9030,2001,NH,Percentage Coal,24.587007941292597
9031,2001,NH,Percentage Geothermal,0.0
9032,2001,NH,Percentage Hydro,6.571168872935072
9033,2001,NH,Percentage Natural Gas,0.7862617336259928
9034,2001,NH,Percentage Nuclear,57.66474175408952
9035,2001,NH,Percentage Other,0.3919102725215568
9036,2001,NH,Percentage Other Biomass,1.106853477738483
9037,2001,NH,Percentage Other Gases,0.0
9038,2001,NH,Percentage Petroleum,3.1952836767271937
9039,2001,NH,Percentage Solar,0.0
9040,2001,NH,Percentage Total,100.0
9041,2001,NH,Percentage Wind,0.0
9042,2001,NH,Percentage Wood Fuels,5.69677227106958
9043,2001,NH,Percentage Total Renewable,13.374794621743135
9044,2001,NH,Percentage Renewable Including Nuclear,71.03953637583265
9045,2001,NJ,Percentage Coal,15.683006385256725
9046,2001,NJ,Percentage Geothermal,0.0
9047,2001,NJ,Percentage Hydro,0.03029555415014761
9048,2001,NJ,Percentage Natural Gas,28.11822065031943
9049,2001,NJ,Percentage Nuclear,51.27664744907799
9050,2001,NJ,Percentage Other,0.7730987192126185
9051,2001,NJ,Percentage Other Biomass,1.4197477468502016
9052,2001,NJ,Percentage Other Gases,0.7554282760076108
9053,2001,NJ,Percentage Petroleum,2.1820893733993523
9054,2001,NJ,Percentage Solar,0.0
9055,2001,NJ,Percentage Total,100.0
9056,2001,NJ,Percentage Wind,0.0
9057,2001,NJ,Percentage Wood Fuels,0.0
9058,2001,NJ,Percentage Total Renewable,1.450043301000349
9059,2001,NJ,Percentage Renewable Including Nuclear,52.72669075007834
9060,2001,NM,Percentage Coal,84.50103733399763
9061,2001,NM,Percentage Geothermal,0.0
9062,2001,NM,Percentage Hydro,0.7060648597273272
9063,2001,NM,Percentage Natural Gas,14.540413867896905
9064,2001,NM,Percentage Nuclear,0.0
9065,2001,NM,Percentage Other,0.0
9066,2001,NM,Percentage Other Biomass,0.05549267555888297
9067,2001,NM,Percentage Other Gases,0.0
9068,2001,NM,Percentage Petroleum,0.19699126281925583
9069,2001,NM,Percentage Solar,0.0
9070,2001,NM,Percentage Total,100.0
9071,2001,NM,Percentage Wind,0.0
9072,2001,NM,Percentage Wood Fuels,0.0
9073,2001,NM,Percentage Total Renewable,0.7615575352862102
9074,2001,NM,Percentage Renewable Including Nuclear,0.7615575352862102
9075,2001,NV,Percentage Coal,52.35856595203809
9076,2001,NV,Percentage Geothermal,3.5419595119442495
9077,2001,NV,Percentage Hydro,7.42036994605556
9078,2001,NV,Percentage Natural Gas,33.988028562786965
9079,2001,NV,Percentage Nuclear,0.0
9080,2001,NV,Percentage Other,0.0
9081,2001,NV,Percentage Other Biomass,0.0
9082,2001,NV,Percentage Other Gases,0.0
9083,2001,NV,Percentage Petroleum,2.691076027175136
9084,2001,NV,Percentage Solar,0.0
9085,2001,NV,Percentage Total,100.0
9086,2001,NV,Percentage Wind,0.0
9087,2001,NV,Percentage Wood Fuels,0.0
9088,2001,NV,Percentage Total Renewable,10.962329457999811
9089,2001,NV,Percentage Renewable Including Nuclear,10.962329457999811
9090,2001,NY,Percentage Coal,16.281828720331205
9091,2001,NY,Percentage Geothermal,0.0
9092,2001,NY,Percentage Hydro,16.04004150823962
9093,2001,NY,Percentage Natural Gas,26.889020311002724
9094,2001,NY,Percentage Nuclear,28.068727223074074
9095,2001,NY,Percentage Other,0.562347552341803
9096,2001,NY,Percentage Other Biomass,0.8879219787624129
9097,2001,NY,Percentage Other Gases,0.07958680539055121
9098,2001,NY,Percentage Petroleum,11.47353896279528
9099,2001,NY,Percentage Solar,0.0
9100,2001,NY,Percentage Total,100.0
9101,2001,NY,Percentage Wind,0.01427166239657518
9102,2001,NY,Percentage Wood Fuels,0.3492933609309118
9103,2001,NY,Percentage Total Renewable,17.29152851032952
9104,2001,NY,Percentage Renewable Including Nuclear,45.36025573340359
9105,2001,OH,Percentage Coal,87.31312965819421
9106,2001,OH,Percentage Geothermal,0.0
9107,2001,OH,Percentage Hydro,0.35904576974760344
9108,2001,OH,Percentage Natural Gas,0.6497991411004642
9109,2001,OH,Percentage Nuclear,10.869932222919115
9110,2001,OH,Percentage Other,0.0
9111,2001,OH,Percentage Other Biomass,0.01960329380604592
9112,2001,OH,Percentage Other Gases,0.21224881531274237
9113,2001,OH,Percentage Petroleum,0.2929092556795655
9114,2001,OH,Percentage Solar,0.0
9115,2001,OH,Percentage Total,100.0
9116,2001,OH,Percentage Wind,0.0
9117,2001,OH,Percentage Wood Fuels,0.2833318432402591
9118,2001,OH,Percentage Total Renewable,0.6619809067939085
9119,2001,OH,Percentage Renewable Including Nuclear,11.531913129713022
9120,2001,OK,Percentage Coal,62.653597456626265
9121,2001,OK,Percentage Geothermal,0.0
9122,2001,OK,Percentage Hydro,4.243825051652098
9123,2001,OK,Percentage Natural Gas,32.47780385144105
9124,2001,OK,Percentage Nuclear,0.0
9125,2001,OK,Percentage Other,0.0
9126,2001,OK,Percentage Other Biomass,0.0
9127,2001,OK,Percentage Other Gases,0.12270167395331537
9128,2001,OK,Percentage Petroleum,0.3170619798025138
9129,2001,OK,Percentage Solar,0.0
9130,2001,OK,Percentage Total,100.0
9131,2001,OK,Percentage Wind,0.0
9132,2001,OK,Percentage Wood Fuels,0.4175534779079249
9133,2001,OK,Percentage Total Renewable,4.661378529560023
9134,2001,OK,Percentage Renewable Including Nuclear,4.661378529560023
9135,2001,OR,Percentage Coal,9.866514859548895
9136,2001,OR,Percentage Geothermal,0.0
9137,2001,OR,Percentage Hydro,63.581221180742055
9138,2001,OR,Percentage Natural Gas,24.37846913735459
9139,2001,OR,Percentage Nuclear,0.0
9140,2001,OR,Percentage Other,0.0834259931200247
9141,2001,OR,Percentage Other Biomass,0.11059021565036559
9142,2001,OR,Percentage Other Gases,0.0
9143,2001,OR,Percentage Petroleum,0.22690050005875445
9144,2001,OR,Percentage Solar,0.0
9145,2001,OR,Percentage Total,100.0
9146,2001,OR,Percentage Wind,0.19663319016957906
9147,2001,OR,Percentage Wood Fuels,1.55624492335574
9148,2001,OR,Percentage Total Renewable,65.44468950991774
9149,2001,OR,Percentage Renewable Including Nuclear,65.44468950991774
9150,2001,PA,Percentage Coal,56.92460502583443
9151,2001,PA,Percentage Geothermal,0.0
9152,2001,PA,Percentage Hydro,0.8393695259472681
9153,2001,PA,Percentage Natural Gas,1.5445872698036565
9154,2001,PA,Percentage Nuclear,37.507414603603536
9155,2001,PA,Percentage Other,0.4082759782928579
9156,2001,PA,Percentage Other Biomass,0.65536033229918
9157,2001,PA,Percentage Other Gases,0.3119074335763611
9158,2001,PA,Percentage Petroleum,1.8123149770157525
9159,2001,PA,Percentage Solar,0.0
9160,2001,PA,Percentage Total,100.0
9161,2001,PA,Percentage Wind,0.005684807098928682
9162,2001,PA,Percentage Wood Fuels,0.3035641207146582
9163,2001,PA,Percentage Total Renewable,1.803978786060035
9164,2001,PA,Percentage Renewable Including Nuclear,39.31139338966357
9165,2001,RI,Percentage Coal,0.0
9166,2001,RI,Percentage Geothermal,0.0
9167,2001,RI,Percentage Hydro,0.041896097677759155
9168,2001,RI,Percentage Natural Gas,97.64376773219342
9169,2001,RI,Percentage Nuclear,0.0
9170,2001,RI,Percentage Other,0.0
9171,2001,RI,Percentage Other Biomass,1.3811982363915665
9172,2001,RI,Percentage Other Gases,0.0
9173,2001,RI,Percentage Petroleum,0.9331379337372492
9174,2001,RI,Percentage Solar,0.0
9175,2001,RI,Percentage Total,100.0
9176,2001,RI,Percentage Wind,0.0
9177,2001,RI,Percentage Wood Fuels,0.0
9178,2001,RI,Percentage Total Renewable,1.4230943340693254
9179,2001,RI,Percentage Renewable Including Nuclear,1.4230943340693254
9180,2001,SC,Percentage Coal,41.16130659941213
9181,2001,SC,Percentage Geothermal,0.0
9182,2001,SC,Percentage Hydro,1.3744469752667783
9183,2001,SC,Percentage Natural Gas,1.3191199671212057
9184,2001,SC,Percentage Nuclear,55.93378713466092
9185,2001,SC,Percentage Other,0.02433069366299552
9186,2001,SC,Percentage Other Biomass,0.031455045580542546
9187,2001,SC,Percentage Other Gases,0.00022207520146006143
9188,2001,SC,Percentage Petroleum,0.34556808053460725
9189,2001,SC,Percentage Solar,0.0
9190,2001,SC,Percentage Total,100.0
9191,2001,SC,Percentage Wind,0.0
9192,2001,SC,Percentage Wood Fuels,0.9714208619261231
9193,2001,SC,Percentage Total Renewable,2.3773228827734436
9194,2001,SC,Percentage Renewable Including Nuclear,58.311110017434366
9195,2001,SD,Percentage Coal,48.801586543405165
9196,2001,SD,Percentage Geothermal,0.0
9197,2001,SD,Percentage Hydro,46.37189806482944
9198,2001,SD,Percentage Natural Gas,4.118545935185156
9199,2001,SD,Percentage Nuclear,0.0
9200,2001,SD,Percentage Other,0.0
9201,2001,SD,Percentage Other Biomass,0.0
9202,2001,SD,Percentage Other Gases,0.0
9203,2001,SD,Percentage Petroleum,0.6962003679900788
9204,2001,SD,Percentage Solar,0.0
9205,2001,SD,Percentage Total,100.0
9206,2001,SD,Percentage Wind,0.011769088590159123
9207,2001,SD,Percentage Wood Fuels,0.0
9208,2001,SD,Percentage Total Renewable,46.383667153419594
9209,2001,SD,Percentage Renewable Including Nuclear,46.383667153419594
9210,2001,TN,Percentage Coal,62.07524983689796
9211,2001,TN,Percentage Geothermal,0.0
9212,2001,TN,Percentage Hydro,7.219274939853657
9213,2001,TN,Percentage Natural Gas,0.4733877009551332
9214,2001,TN,Percentage Nuclear,29.698445394636252
9215,2001,TN,Percentage Other,0.006879925226228985
9216,2001,TN,Percentage Other Biomass,0.04427055208261364
9217,2001,TN,Percentage Other Gases,0.019222220088267572
9218,2001,TN,Percentage Petroleum,0.4157719646081681
9219,2001,TN,Percentage Solar,0.0
9220,2001,TN,Percentage Total,100.0
9221,2001,TN,Percentage Wind,0.0
9222,2001,TN,Percentage Wood Fuels,0.8100301328253746
9223,2001,TN,Percentage Total Renewable,8.073575624761645
9224,2001,TN,Percentage Renewable Including Nuclear,37.7720210193979
9225,2001,TX,Percentage Coal,36.26064745149687
9226,2001,TX,Percentage Geothermal,0.0
9227,2001,TX,Percentage Hydro,0.32216758643959637
9228,2001,TX,Percentage Natural Gas,51.02554618591687
9229,2001,TX,Percentage Nuclear,10.242864027898094
9230,2001,TX,Percentage Other,0.3884352333005785
