Year,Name,State,Percentage Coal,Percentage Geothermal,Percentage Hydro,Percentage Natural Gas,Percentage Nuclear,Percentage Other,Percentage Other Biomass,Percentage Other Gases,Percentage Petroleum,Percentage Solar,Percentage Total,Percentage Wind,Percentage Wood Fuels,Percentage Total Renewable,Percentage Renewable Including Nuclear,co2 per cap
2001,Arkansas,AR,52.47595489,,5.399745953,5.735925565,31.32051627,0.000497965,0.015475069,,1.863435217,,100,,3.188449068,8.60367009,39.92418636,23.22
2001,Arizona,AZ,44.55669807,,8.478986928,14.31655866,31.94713562,,0.043318262,,0.349462301,0.00054387,100,,,8.522849059,40.46998468,16.85
2001,California,CA,1.124317789,6.133703297,12.86116858,56.36177402,16.72717852,0.102891258,1.048628982,0.569245389,1.538244399,0.273052224,100,1.762239259,1.673636803,23.75242915,40.47960767,11.18
2001,Colorado,CO,76.69388699,,3.188618773,20.03538399,,,0.136963472,,0.375947164,,100,0.103763115,,3.429345361,3.429345361,21.08
2001,Connecticut,CT,12.25222319,,0.939215916,13.40813835,50.59836056,2.850510284,2.980992925,0.004912982,16.96564579,,100,,,3.92020884,54.5185694,12.11
2001,District of Columbia,DC,,,,,,,,,100.0,,100,,,,,7.1
2001,Delaware,DE,49.48095417,,,23.14276045,,,,2.307128239,25.06915715,,100,,,,,20.1
2001,Florida,FL,35.73155363,,0.077361405,22.81794575,16.54054681,1.595403656,1.027268306,0.000332032,21.25212281,,100,,0.957465609,2.062095319,18.60264213,14.51
2001,Georgia,GA,63.0182594,,2.194470474,3.267391748,28.46744683,0.00672432,0.02402026,,0.989326206,,100,,2.513873158,4.732363891,33.19981072,19.29
2001,Hawaii,HI,15.09216556,1.942915387,0.947513579,,,1.593873015,2.705779024,0.356011181,77.34178569,,100,0.019956564,,5.616164553,5.616164553,15.64
2001,Iowa,IA,85.25913344,,2.078664364,1.458125177,9.47580669,0.020780396,0.2551692,,0.25241455,,100,1.199906184,,3.533739749,13.00954644,26.69
2001,Idaho,ID,0.773343921,,77.2779672,15.03471564,,1.168157582,,,0.039831213,,100,,5.70598445,82.98395165,82.98395165,11.8
2001,Illinois,IL,44.37989083,,0.080350111,2.569769246,51.52515783,0.027615731,0.378561622,0.198481126,0.840173505,,100,,,0.458911733,51.98406956,18.03
2001,Indiana,IN,94.6943148,,0.465606203,1.90231396,,0.013003217,0.093481525,2.430298562,0.400981734,,100,,,0.559087728,0.559087728,37.59
2001,Kansas,KS,70.99228951,,0.057123673,4.360590851,23.12177097,,,,1.379212002,,100,0.089012994,,0.146136667,23.26790764,26.59
2001,Kentucky,KY,95.159125,,4.040666449,0.660702877,,,,,0.129493895,,100,,0.010011777,4.050678226,4.050678226,37.13
2001,Louisiana,LA,24.99380137,,0.833064668,45.93326146,19.72382716,1.012980614,0.072400536,0.501219777,3.925096369,,100,,3.004348048,3.909813252,23.63364041,44.38
2001,Massachusetts,MA,28.72084919,,1.825710994,30.39885667,13.36861318,2.002547713,3.074496223,,22.12037008,,100,,0.337251251,5.237458468,18.60607165,12.81
2001,Maryland,MD,57.84357004,,2.412273854,3.588927882,27.83452033,0.504867888,0.735953483,0.896777447,6.158774734,,100,,0.024334347,3.172561684,31.00708201,14.7
2001,Maine,ME,2.700827163,,13.51979147,51.38278035,,2.101169236,1.510798387,,10.74133006,,100,,18.04330334,33.07389319,33.07389319,17.4
2001,Michigan,MI,61.03338701,,1.396499156,11.77829957,23.88183318,0.130450359,0.59110143,0.005019419,0.67046619,,100,0.000250345,1.520186622,3.508037553,27.38987073,18.97
2001,Minnesota,MN,65.5751186,,1.713855546,2.47217075,24.29563731,0.580489022,1.041530091,,1.288158376,,100,1.848636362,1.184403939,5.788425939,30.08406325,19.05
2001,Missouri,MO,82.65609149,,1.388065577,4.869656401,10.54026449,0.067421064,0.011060424,,0.801667004,,100,,,1.399126,11.93939049,23.5
2001,Mississippi,MS,35.916444,,,33.21184351,18.56789671,0.000273171,1.87e-06,,9.624006473,,100,,2.679534275,2.679536146,21.24743285,24.46
2001,Montana,MT,70.30184069,,27.29176971,0.082901114,,,,,2.053499672,,100,,0.269988819,27.56175852,27.56175852,35.34
2001,North Carolina,NC,62.0939097,,2.209188665,1.305880165,32.15009296,0.191473146,0.092736041,0.000843434,0.558099712,,100,,1.397776177,3.699700883,35.84979384,17.58
2001,North Dakota,ND,95.20343681,,4.391641956,0.008360787,,,0.025270282,0.213417666,0.157872499,,100,,,4.416912237,4.416912237,81.4
2001,Nebraska,NE,66.38860179,,3.687433763,1.143934968,28.62408502,0.000190256,0.054659289,,0.092467784,,100,0.008627134,,3.750720185,32.3748052,24.95
2001,New Hampshire,NH,24.58700794,,6.571168873,0.786261734,57.66474175,0.391910273,1.106853478,,3.195283677,,100,,5.696772271,13.37479462,71.03953638,13.5
2001,New Jersey,NJ,15.68300639,,0.030295554,28.11822065,51.27664745,0.773098719,1.419747747,0.755428276,2.182089373,,100,,,1.450043301,52.72669075,14.29
2001,New Mexico,NM,84.50103733,,0.70606486,14.54041387,,,0.055492676,,0.196991263,,100,,,0.761557535,0.761557535,31.87
2001,Nevada,NV,52.35856595,3.541959512,7.420369946,33.98802856,,,,,2.691076027,,100,,,10.96232946,10.96232946,21.35
2001,New York,NY,16.28182872,,16.04004151,26.88902031,28.06872722,0.562347552,0.887921979,0.079586805,11.47353896,,100,0.014271662,0.349293361,17.29152851,45.36025573,10.9
2001,Ohio,OH,87.31312966,,0.35904577,0.649799141,10.86993222,,0.019603294,0.212248815,0.292909256,,100,,0.283331843,0.661980907,11.53191313,22.56
2001,Oklahoma,OK,62.65359746,,4.243825052,32.47780385,,,,0.122701674,0.31706198,,100,,0.417553478,4.66137853,4.66137853,29.27
2001,Oregon,OR,9.86651486,,63.58122118,24.37846914,,0.083425993,0.110590216,,0.2269005,,100,0.19663319,1.556244923,65.44468951,65.44468951,11.72
2001,Pennsylvania,PA,56.92460503,,0.839369526,1.54458727,37.5074146,0.408275978,0.655360332,0.311907434,1.812314977,,100,0.005684807,0.303564121,1.803978786,39.31139339,21.55
2001,Rhode Island,RI,,,0.041896098,97.64376773,,,1.381198236,,0.933137934,,100,,,1.423094334,1.423094334,11.63
2001,South Carolina,SC,41.1613066,,1.374446975,1.319119967,55.93378713,0.024330694,0.031455046,0.000222075,0.345568081,,100,,0.971420862,2.377322883,58.31111002,19.78
2001,South Dakota,SD,48.80158654,,46.37189806,4.118545935,,,,,0.696200368,,100,0.011769089,,46.38366715,46.38366715,17.82
2001,Tennessee,TN,62.07524984,,7.21927494,0.473387701,29.69844539,0.006879925,0.044270552,0.01922222,0.415771965,,100,,0.810030133,8.073575625,37.77202102,22.12
2001,Texas,TX,36.26064745,,0.322167586,51.02554619,10.24286403,0.388435233,0.025720382,0.422546833,0.75242981,-1.34e-06,100,0.318726178,0.240917654,0.907530458,11.15039449,31.28
2001,US_TOTAL,US_TOTAL,50.95363968,0.367723077,5.806308124,17.10436368,20.57531784,0.318637342,0.389337447,0.241914237,3.342042581,0.014525201,100,0.180304375,0.942019316,7.700217541,28.27553538,20.2
2001,Utah,UT,93.93524527,0.426014015,1.417996723,4.033265697,,0.011563644,0.01532894,,0.160585713,,100,,,1.859339679,1.859339679,27.67
2001,Virginia,VA,50.96827261,,1.368635614,5.662350929,34.76043034,0.53546635,0.808273424,,7.370125397,,100,,1.549297447,3.726206485,38.48663682,16.79
2001,Vermont,VT,,,16.13346607,0.200707439,76.10680117,,,,0.579132192,,100,0.221380305,6.758512824,23.1133592,99.22016037,10.82
2001,Washington,WA,10.93618731,,65.90580639,11.2876523,9.934450605,0.079534086,0.188125833,,0.385748506,,100,,1.282494967,67.37642719,77.31087779,13.3
2001,Wisconsin,WI,70.2025993,,3.499189828,3.801624517,19.58203904,0.276864365,0.552343514,,0.762009625,,100,0.123008474,1.200321336,5.374863153,24.95690219,19.59
2001,West Virginia,WV,98.01761251,,1.163222257,0.337091935,,0.013209228,0.017509254,0.109364103,0.340526823,,100,,0.00146389,1.182195402,1.182195402,58.67
2001,Wyoming,WY,95.56104529,,1.963312007,1.321756302,,0.240992361,,0.01677426,0.080612926,,100,0.815506858,,2.778818864,2.778818864,128.73
2002,Alaska,AK,8.500966039,,21.26912776,55.82947472,,,0.164378096,,14.22081842,,100,,0.015234971,21.44874082,21.44874082,66.6
2002,Alabama,AL,54.19899253,,6.639138217,11.96508037,23.96687137,0.092344554,0.013843596,0.084667795,0.234762584,,100,,2.804298985,9.457280798,33.42415217,30.9
2002,Arkansas,AR,48.51411876,,7.21636272,9.667714695,30.57840997,0.358380812,0.009783321,,0.335434745,,100,,3.319792878,10.54593892,41.12434889,22.6
2002,Arizona,AZ,40.60974656,,7.890203494,18.37109204,32.78589694,0.093182245,0.056671684,,0.061027285,0.000487615,100,,,7.947362793,40.73325973,16.4
2002,California,CA,1.263671141,7.097124369,16.9049578,48.65318328,18.64846329,0.216116353,1.09590069,0.673173439,1.064581548,0.300945609,100,2.064298551,2.148411234,29.61163825,48.26010154,11.0
2002,Colorado,CO,77.60515327,,2.651308581,19.79915171,,,0.065424882,0.006324508,0.050832901,,100,0.304835126,,3.021568588,3.021568588,20.4
2002,Connecticut,CT,10.30685519,,1.070185099,28.32361781,47.6451332,2.568798104,2.623168392,0.028213529,7.466604861,,100,,,3.693353491,51.33848669,11.6
2002,District of Columbia,DC,,,,,,,,,100.0,,100,,,,,7.3
2002,Delaware,DE,57.70214656,,,24.0380782,,,,2.4380886,15.82168664,,100,,,,,19.7
2002,Florida,FL,32.41971643,,0.090539212,31.06130959,16.57426608,1.445661609,1.075416355,0.00643168,16.56301518,,100,,0.76364387,1.929599436,18.50386551,14.5
2002,Georgia,GA,62.30870592,,2.146608531,5.445442561,24.58872054,0.026599803,0.128412106,,0.952133357,,100,,4.915713475,7.190734112,31.77945466,19.6
2002,Hawaii,HI,13.25377452,0.623858041,0.815119861,,,1.230216401,2.542580984,0.349959316,81.17065232,,100,0.013838552,,3.995397438,3.995397438,16.5
2002,Iowa,IA,83.17282406,,2.225297345,1.304350055,10.75507125,0.000550221,0.231003369,,0.150167944,,100,2.160521782,0.000213975,4.617036471,15.37210772,26.9
2002,Idaho,ID,0.926470019,,89.60234018,3.361502526,,0.91533272,,,0.000664151,,100,,5.193690403,94.79603058,94.79603058,11.2
2002,Illinois,IL,46.09587673,,0.068502501,4.827716147,48.31585133,0.065085405,0.384733254,0.123820522,0.118414109,,100,,,0.453235754,48.76908708,18.2
2002,Indiana,IN,93.67203431,,0.327423048,3.011310413,,0.012453015,0.092307712,2.393155412,0.491315292,,100,,,0.419730759,0.419730759,37.9
2002,Kansas,KS,74.95307008,,0.027010849,3.79129247,19.16083865,,,,1.078819167,,100,0.988968783,,1.015979632,20.17681828,28.1
2002,Kentucky,KY,90.41065952,,4.369660837,1.491433823,,,,,3.331461301,,100,,0.396784519,4.766445357,4.766445357,37.0
2002,Louisiana,LA,23.21857657,,0.938645837,50.43736104,18.22170406,0.684210176,0.064840871,1.576928291,1.963269532,,100,,2.894463617,3.897950325,22.11965438,45.5
2002,Massachusetts,MA,27.36963646,,2.082135218,37.75826525,13.72606591,1.861871582,2.77305617,,16.18046171,,100,,0.253848534,5.109039922,18.83510583,12.9
2002,Maryland,MD,59.47099291,,3.440390175,4.586729145,25.12061744,0.528249415,0.701601903,1.044992813,4.727578947,,100,,0.378847256,4.520839333,29.64145677,14.5
2002,Maine,ME,2.679996075,,12.28242266,59.92430985,,1.71386037,1.419003913,0.000213002,5.455882847,,100,,16.52431128,30.22573785,30.22573785,18.4
2002,Michigan,MI,56.57818692,,1.415951249,13.44774008,26.37008632,0.238713359,0.632055111,0.008574161,0.936036599,,100,0.000279076,1.250796013,3.299081449,29.66916777,18.9
2002,Minnesota,MN,64.2696417,,1.532995825,3.0163213,25.92904823,0.629842397,0.953913248,,1.236860876,,100,1.716320438,0.71505599,4.9182855,30.84733373,19.4
2002,Missouri,MO,83.08666924,,1.671871922,4.366488448,10.33686766,0.071020748,0.010546782,,0.652267944,,100,,0.00017619,1.682594895,12.01946256,23.5
2002,Mississippi,MS,34.63174266,,,39.57068571,23.4547392,,4.66e-06,0.08840534,0.070652458,,100,,2.183769977,2.18377464,25.63851384,21.9
2002,Montana,MT,60.21043661,,37.55601708,0.065471434,,,,0.075214815,1.843701181,,100,,0.249158888,37.80517596,37.80517596,34.0
2002,North Carolina,NC,60.40727165,,2.805578268,2.860871985,31.8369697,0.157632446,0.083114515,0.000693351,0.475645031,,100,,1.351996975,4.240689758,36.07765946,17.5
2002,North Dakota,ND,94.58643356,,5.08720414,0.02568811,,,0.00130964,0.176143392,0.123221157,,100,,,5.08851378,5.08851378,81.3
2002,Nebraska,NE,63.0767139,,3.471025533,1.306634022,32.01367529,,0.041093039,0.000319433,0.064990445,,100,0.025548339,,3.537666911,35.5513422,24.5
2002,New Hampshire,NH,23.33334044,,7.15184869,1.381357253,58.26221749,0.376748612,1.035455352,,4.072624731,,100,,4.386407438,12.57371148,70.83592897,13.9
2002,New Jersey,NJ,15.60037296,,0.019538931,30.97214205,50.13152884,0.803573048,1.376006878,0.146961021,1.186682271,,100,,,1.395545809,51.52707465,14.1
2002,New Mexico,NM,87.7409728,,0.8629363,11.22487734,,,0.063297193,,0.107916366,,100,,,0.926233494,0.926233494,29.9
2002,Nevada,NV,51.14855012,3.512995991,7.066566715,38.05255612,,,,0.139951669,0.079379387,,100,,,10.57956271,10.57956271,19.2
2002,New York,NY,16.64791961,,17.94368659,27.54547391,28.38098139,0.584163005,0.94119071,,8.262748424,,100,0.058474828,0.295302683,19.23865481,47.61963621,10.6
2002,Ohio,OH,90.40192128,,0.332041081,1.201242819,7.387629671,0.169243181,0.01716475,0.140454624,0.264582881,,100,,0.085719716,0.434925547,7.822555218,23.0
2002,Oklahoma,OK,60.76833446,,3.358785338,35.56577054,,,,0.119476031,0.084265155,,100,,0.403905357,3.762690696,3.762690696,29.1
2002,Oregon,OR,8.024914304,,73.06502769,16.58810758,,0.080954375,0.103071445,,0.014233736,,100,0.798649765,1.325041106,75.29179,75.29179,11.1
2002,Pennsylvania,PA,55.74825546,,1.081896957,3.286727882,37.23955474,0.340146932,0.606117637,0.278346216,1.337561915,,100,0.028272899,0.375038276,2.091325769,39.33088051,22.1
2002,Rhode Island,RI,,,0.052219395,89.42365234,,8.323615708,1.385223966,,0.815288592,,100,,,1.437443361,1.437443361,11.0
2002,South Carolina,SC,38.26261762,,1.439209462,4.658405187,55.22361462,,0.016074397,0.000325175,0.311025394,,100,,1.272628918,2.727912777,57.9515274,19.9
2002,South Dakota,SD,42.36649565,,56.38016938,1.110832253,,,,,0.064245364,,100,0.078257354,,56.45842674,56.45842674,18.1
2002,Tennessee,TN,62.11948129,,8.296023747,0.488557047,28.68869242,0.005774377,0.047098109,0.012353005,0.280513,,100,0.004232462,0.781249301,9.12860362,37.81729604,21.8
2002,Texas,TX,36.78338726,,0.291340468,50.93850392,9.23635056,0.507531416,0.063710792,0.791692437,0.420343627,,100,0.688772669,0.278366843,1.322190773,10.55854133,31.3
2002,US_TOTAL,US_TOTAL,50.10118635,0.375573133,6.850644134,17.90888417,20.2170206,0.350578655,0.389889806,0.297079897,2.450915232,0.014379626,100,0.268353172,1.002086781,8.900926651,29.11794725,20.1
2002,Utah,UT,94.2081517,0.594544859,1.250360474,3.770161951,,0.013458806,0.017127402,,0.146194809,,100,,,1.862032736,1.862032736,26.9
2002,Virginia,VA,50.77268245,,1.157534117,5.848795313,36.45880362,0.595852438,0.88440003,,5.056424349,,100,,1.877087901,3.919022048,40.37782567,16.4
2002,Vermont,VT,,,20.43407579,0.06002357,72.62606324,,,,0.172391357,,100,0.190096019,6.517350019,27.14152183,99.76758507,10.3
2002,Washington,WA,8.42777303,,76.06347248,4.592330848,8.805012187,0.062491091,0.176558084,0.304226005,0.0713297,,100,0.405372262,1.095844377,77.7412472,86.54625939,12.1
2002,Wisconsin,WI,68.12682584,,4.304218904,3.553419308,21.30499167,0.249078244,0.555293539,,0.723372579,,100,0.079032797,1.103767119,6.042312359,27.34730403,19.7
2002,West Virginia,WV,98.0894876,,1.124647855,0.25446976,,0.017695958,0.005836743,0.184249445,0.314037042,,100,0.009521774,5.38e-05,1.140060192,1.140060192,65.7
2002,Wyoming,WY,95.75030869,,1.332946159,1.628637452,,0.174833915,,,0.09159544,,100,1.021678341,,2.3546245,2.3546245,125.0
2003,Alaska,AK,8.671513483,,24.96612887,52.9203948,,,0.079179874,,13.35084052,,100,,0.011958228,25.05726697,25.05726697,66.2
2003,Alabama,AL,55.78437755,,9.211668412,8.905262483,23.03992512,0.018578454,0.017437984,0.123915516,0.244854755,,100,,2.653979728,11.88308612,34.92301125,31.0
2003,Arkansas,AR,46.63423126,,5.266984148,14.48551888,29.14502999,0.216584554,0.188033591,,0.573213668,,100,,3.470394427,8.925412165,38.07044215,22.8
2003,Arizona,AZ,40.35268553,,7.494986717,20.05656731,30.27775223,1.41805999,0.047537921,,0.051566685,0.000418449,100,,,7.542943087,37.82069532,16.4
2003,California,CA,1.206661442,6.733679743,18.8655942,47.4261489,18.46260604,0.146012308,1.169302375,0.912406402,1.240866794,0.276783047,100,2.020571845,2.012586931,31.07851814,49.54112418,10.6
2003,Colorado,CO,77.47342819,,2.707601877,19.79122456,,,0.06750787,0.008582745,0.072922229,,100,0.315570869,,3.090680617,3.090680617,20.1
2003,Connecticut,CT,14.2165845,,1.910357234,17.13184781,54.41891281,2.681051479,2.659873651,,6.981436823,,100,,,4.570230885,58.9891437,12.3
2003,District of Columbia,DC,,,,,,,,,100.0,,100,,,,,6.9
2003,Delaware,DE,54.46888088,,,19.80144981,,,,2.504597021,23.22507229,,100,,,,,20.3
2003,Florida,FL,31.83038262,,0.123544041,32.12145029,14.57103589,1.745308221,1.064717033,0.004940971,17.49897374,,100,,1.039647188,2.227908262,16.79894415,14.5
2003,Georgia,GA,63.37886491,,3.336859804,3.447050398,26.80327014,0.02675439,0.107933927,,0.962354504,,100,,2.449573302,5.894367034,32.69763718,19.8
2003,Hawaii,HI,14.97887599,1.624325563,0.824543923,,,1.566064048,3.162857742,0.366705899,77.46230516,,100,0.014321673,,5.626048901,5.626048901,17.2
2003,Iowa,IA,85.05029372,,1.872422369,0.742935164,9.468227802,0.022853443,0.271083388,,0.240610547,,100,2.331573567,,4.475079323,13.94330713,26.8
2003,Idaho,ID,0.866262718,,80.15049504,13.19033458,,0.601769079,,,0.00111293,,100,,5.19002565,85.34052069,85.34052069,10.6
2003,Illinois,IL,46.53737167,,0.073259004,2.064191708,50.10864866,0.082736656,0.423647033,0.107707662,0.592904424,,100,0.00953372,,0.506439757,50.61508841,18.4
2003,Indiana,IN,94.28934677,,0.339465972,2.441731553,,0.3938434,0.095395709,2.07566179,0.364555609,,100,,,0.434861681,0.434861681,38.7
2003,Kansas,KS,75.39500889,,0.026703138,2.632240126,19.08982777,,,,2.070394068,,100,0.785823865,,0.812527004,19.90235477,29.0
2003,Kentucky,KY,91.65026327,,4.304516783,0.484529784,,0.023628738,0.000832981,,3.21080341,,100,,0.325425033,4.630774796,4.630774796,35.9
2003,Louisiana,LA,24.12280166,,0.940075485,47.88341555,16.99564231,0.885405118,0.068146675,2.832090285,3.09632372,,100,,3.17609815,4.18432031,21.17996262,44.6
2003,Massachusetts,MA,22.52037738,,2.22213799,46.34477602,10.28821439,1.674555333,2.342850961,,15.41600558,,100,,0.247047516,4.812036468,15.10025085,13.2
2003,Maryland,MD,57.30600679,,5.06655691,2.288562469,26.20521188,0.532544862,0.709764409,0.622757683,6.837468025,,100,,0.431128892,6.207450211,32.41266209,15.0
2003,Maine,ME,1.984710332,,16.72297617,49.75166347,,2.520520767,1.571319499,0.000179215,10.11799457,,100,,17.33063597,35.62493164,35.62493164,18.2
2003,Michigan,MI,60.87047381,,1.244597747,10.2153968,25.10489545,0.277611281,0.653195513,0.001969518,0.955474711,,100,0.002388927,1.587577615,3.487759803,28.59265525,18.6
2003,Minnesota,MN,64.76818266,,1.479669895,3.350413557,24.3661863,0.597509636,0.883391844,,1.585918656,,100,1.776098688,1.192630578,5.331791006,29.6979773,20.2
2003,Missouri,MO,85.08077957,,0.748038234,3.008710097,11.12018266,0.141972917,0.009512172,0.001893951,0.179895493,,100,,0.000205216,0.757755621,11.87793828,24.6
2003,Mississippi,MS,42.54878379,,,23.6055778,27.15547601,0.00038856,0.017632139,0.079203895,4.064570341,,100,,2.528367468,2.545999607,29.70147561,22.4
2003,Montana,MT,64.90088252,,33.12597649,0.09695179,,,,0.074308895,1.530961189,,100,,0.270922922,33.39689942,33.39689942,36.1
2003,North Carolina,NC,58.61018328,,5.644154344,1.23870299,32.06314192,0.187469551,0.089395616,1.33e-05,0.614266151,,100,,1.459185736,7.192735696,39.25587761,17.5
2003,North Dakota,ND,93.95054532,,5.50378935,0.030157592,,,0.001921964,0.159938043,0.165672008,,100,0.187975728,,5.693687042,5.693687042,80.8
2003,Nebraska,NE,68.80149727,,3.218119631,1.251241792,26.2572439,,0.185323186,0.000676386,0.160401976,,100,0.125495863,,3.528938681,29.78618258,25.1
2003,New Hampshire,NH,18.16587286,,6.164107998,19.28714341,42.9515305,0.279481877,0.733987196,,9.466670698,,100,,2.951210086,9.84930528,52.80083578,16.4
2003,New Jersey,NJ,17.05518064,,0.067755121,25.7417144,51.75877511,0.875103971,1.57975828,0.444907469,2.68566277,,100,,,1.647513401,53.40628851,14.4
2003,New Mexico,NM,88.01670766,,0.521446754,10.74884622,,,,,0.15478231,,100,0.558214006,,1.07966076,1.07966076,30.8
2003,Nevada,NV,51.47165732,3.210467226,5.292094976,39.92415639,,,,0.051034967,0.050589115,,100,,,8.502562202,8.502562202,19.6
2003,New York,NY,17.13201025,,17.63155721,20.45602272,29.55407221,0.61226511,0.931918118,,14.01564606,,100,0.029933164,0.299016336,18.89242482,48.44649703,11.1
2003,Ohio,OH,91.90593118,,0.348364376,1.223136182,5.779544594,0.017841881,0.022708964,0.144930246,0.279704198,,100,,0.27783838,0.648911721,6.428456315,23.7
